asset_id,asset_name,asset_group,category,state,district,latitude,longitude,nearest_environment_id,nearest_environment_name,protection_type,environment_type,distance_to_sensitive_area_m,distance_to_sensitive_area_km,relationship,nearest_land_id,nearest_land_name,dist_land_m,dist_land_km,land_relationship,nearest_marine_id,nearest_marine_name,dist_marine_m,dist_marine_km,marine_relationship
OSM_node_10703680104,Nuelbom Garden Korean BBQ,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.185294,101.687696,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,3654.0,3.65,Outside,481,Bukit Nanas Wildlife Reserve,3654.0,3.65,Outside,085,Port Dickson Island Bird Sanctuary,78494.0,78.49,Outside
OSM_node_11118811842,Nur Ain Ikan Singgang,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.159896,101.697561,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,702.0,0.7,Near,481,Bukit Nanas Wildlife Reserve,702.0,0.7,Near,085,Port Dickson Island Bird Sanctuary,75509.1,75.51,Outside
OSM_node_11118811839,Nur Dini Ikan Singgang,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.160313,101.698186,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,687.9,0.69,Near,481,Bukit Nanas Wildlife Reserve,687.9,0.69,Near,085,Port Dickson Island Bird Sanctuary,75540.0,75.54,Outside
OSM_node_11118811829,Nur Dini Ikan Singgang 2,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.160668,101.698017,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,730.1,0.73,Near,481,Bukit Nanas Wildlife Reserve,730.1,0.73,Near,085,Port Dickson Island Bird Sanctuary,75582.4,75.58,Outside
OSM_node_11672259672,Nur Maju Jaya,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.161286,101.706112,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,572.4,0.57,Near,481,Bukit Nanas Wildlife Reserve,572.4,0.57,Near,085,Port Dickson Island Bird Sanctuary,75469.7,75.47,Outside
OSM_node_5193671422,Nuri Seafood,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.165602,101.705814,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1027.5,1.03,Outside,481,Bukit Nanas Wildlife Reserve,1027.5,1.03,Outside,085,Port Dickson Island Bird Sanctuary,75945.8,75.95,Outside
OSM_node_10590390790,Nyonya Box,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.167614,101.65101,424,Kota Damansara Forest Reserve,Forest Reserve,Land,5754.7,5.75,Outside,424,Kota Damansara Forest Reserve,5754.7,5.75,Outside,085,Port Dickson Island Bird Sanctuary,77570.2,77.57,Outside
OSM_node_13359190643,Nyonya Tingkat,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.127681,101.678595,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,3500.2,3.5,Outside,481,Bukit Nanas Wildlife Reserve,3500.2,3.5,Outside,085,Port Dickson Island Bird Sanctuary,72501.9,72.5,Outside
OSM_node_8541853936,Nyonya Tingkat Signature,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.110877,101.667793,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5679.7,5.68,Outside,481,Bukit Nanas Wildlife Reserve,5679.7,5.68,Outside,085,Port Dickson Island Bird Sanctuary,71005.8,71.01,Outside
OSM_node_11821291879,Ní Kizoku,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.143067,101.698783,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,771.3,0.77,Near,481,Bukit Nanas Wildlife Reserve,771.3,0.77,Near,085,Port Dickson Island Bird Sanctuary,73654.8,73.65,Outside
OSM_node_4917068821,O'Zbegim,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.145534,101.706795,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,685.3,0.69,Near,481,Bukit Nanas Wildlife Reserve,685.3,0.69,Near,085,Port Dickson Island Bird Sanctuary,73741.2,73.74,Outside
OSM_node_12116351688,OK Kari Kepala Ikan,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.142897,101.71544,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,682.0,0.68,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,682.0,0.68,Near,085,Port Dickson Island Bird Sanctuary,73269.9,73.27,Outside
OSM_node_3046728845,OUG Lucky,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.074392,101.672098,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,4490.1,4.49,Outside,419,Ayer Hitam (Additional) Forest Reserve,4490.1,4.49,Outside,085,Port Dickson Island Bird Sanctuary,66979.5,66.98,Outside
OSM_node_4961945804,Octopus Sushi & Thai,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.198262,101.741251,439,Klang Gate Wildlife Reserve,Wildlife Reserve,Land,4036.7,4.04,Outside,439,Klang Gate Wildlife Reserve,4036.7,4.04,Outside,085,Port Dickson Island Bird Sanctuary,78871.0,78.87,Outside
OSM_node_11579438634,Oh Yeah Banana Leaf,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.131195,101.686085,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,2646.5,2.65,Outside,481,Bukit Nanas Wildlife Reserve,2646.5,2.65,Outside,085,Port Dickson Island Bird Sanctuary,72682.2,72.68,Outside
OSM_node_13412923159,Oh Yeah Kopitiam,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.081423,101.735982,437,Bukit Sungai Puteh Wildlife Reserve,Wildlife Reserve,Land,852.2,0.85,Near,437,Bukit Sungai Puteh Wildlife Reserve,852.2,0.85,Near,085,Port Dickson Island Bird Sanctuary,66152.2,66.15,Outside
OSM_node_8541853942,Oiso,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.110853,101.667205,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5724.8,5.72,Outside,481,Bukit Nanas Wildlife Reserve,5724.8,5.72,Outside,085,Port Dickson Island Bird Sanctuary,71020.7,71.02,Outside
OSM_node_13417526607,Oiso,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.090692,101.742066,437,Bukit Sungai Puteh Wildlife Reserve,Wildlife Reserve,Land,649.9,0.65,Near,437,Bukit Sungai Puteh Wildlife Reserve,649.9,0.65,Near,085,Port Dickson Island Bird Sanctuary,67054.8,67.05,Outside
OSM_node_7322112914,Ojo Lali,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.102012,101.684819,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5580.7,5.58,Outside,481,Bukit Nanas Wildlife Reserve,5580.7,5.58,Outside,085,Port Dickson Island Bird Sanctuary,69571.4,69.57,Outside
OSM_node_4989957222,Ola! Korea BBQ,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.174913,101.660268,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5104.0,5.1,Outside,481,Bukit Nanas Wildlife Reserve,5104.0,5.1,Outside,085,Port Dickson Island Bird Sanctuary,78084.0,78.08,Outside
OSM_node_4539401590,Old China Café,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.141384,101.697351,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1006.3,1.01,Outside,481,Bukit Nanas Wildlife Reserve,1006.3,1.01,Outside,085,Port Dickson Island Bird Sanctuary,73505.9,73.51,Outside
OSM_node_13417526608,Old Nanyang Coffee,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.090743,101.742428,437,Bukit Sungai Puteh Wildlife Reserve,Wildlife Reserve,Land,641.2,0.64,Near,437,Bukit Sungai Puteh Wildlife Reserve,641.2,0.64,Near,085,Port Dickson Island Bird Sanctuary,67054.0,67.05,Outside
OSM_node_13127855579,Old Peking Grilled Fish,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.143122,101.698738,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,767.5,0.77,Near,481,Bukit Nanas Wildlife Reserve,767.5,0.77,Near,085,Port Dickson Island Bird Sanctuary,73661.8,73.66,Outside
OSM_node_11061083247,Olea,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.157718,101.699586,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,371.8,0.37,Near,481,Bukit Nanas Wildlife Reserve,371.8,0.37,Near,085,Port Dickson Island Bird Sanctuary,75226.3,75.23,Outside
OSM_node_12736533428,Omar Khayam,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.153287,101.699122,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,219.7,0.22,Near,481,Bukit Nanas Wildlife Reserve,219.7,0.22,Near,085,Port Dickson Island Bird Sanctuary,74755.9,74.76,Outside
OSM_node_10199652295,Ombak Kitchen,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.127442,101.669786,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,4275.9,4.28,Outside,481,Bukit Nanas Wildlife Reserve,4275.9,4.28,Outside,085,Port Dickson Island Bird Sanctuary,72721.7,72.72,Outside
OSM_node_11549314647,On Fire Restaurant,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.077251,101.742502,437,Bukit Sungai Puteh Wildlife Reserve,Wildlife Reserve,Land,423.3,0.42,Near,437,Bukit Sungai Puteh Wildlife Reserve,423.3,0.42,Near,085,Port Dickson Island Bird Sanctuary,65575.3,65.58,Outside
OSM_node_5551426271,Onde,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.186987,101.628141,424,Kota Damansara Forest Reserve,Forest Reserve,Land,3327.9,3.33,Outside,424,Kota Damansara Forest Reserve,3327.9,3.33,Outside,085,Port Dickson Island Bird Sanctuary,80343.8,80.34,Outside
OSM_node_12520465304,Onde,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.186987,101.628141,424,Kota Damansara Forest Reserve,Forest Reserve,Land,3327.9,3.33,Outside,424,Kota Damansara Forest Reserve,3327.9,3.33,Outside,085,Port Dickson Island Bird Sanctuary,80343.8,80.34,Outside
OSM_node_10046524121,Onde Onde,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.166442,101.692079,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1647.8,1.65,Outside,481,Bukit Nanas Wildlife Reserve,1647.8,1.65,Outside,085,Port Dickson Island Bird Sanctuary,76346.8,76.35,Outside
OSM_node_13778946090,One Cup Nasi Lemak Shop,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.128924,101.67925,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,3352.6,3.35,Outside,481,Bukit Nanas Wildlife Reserve,3352.6,3.35,Outside,085,Port Dickson Island Bird Sanctuary,72618.0,72.62,Outside
OSM_node_8539300988,One Seafood,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.147335,101.72073,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,220.6,0.22,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,220.6,0.22,Near,085,Port Dickson Island Bird Sanctuary,73647.4,73.65,Outside
OSM_node_4479286489,Ong Lai,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.163706,101.695837,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1144.6,1.14,Outside,481,Bukit Nanas Wildlife Reserve,1144.6,1.14,Outside,085,Port Dickson Island Bird Sanctuary,75962.3,75.96,Outside
OSM_node_12116351689,Onn Kee Claypot Seafood Porridge,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.142995,101.715441,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,685.9,0.69,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,685.9,0.69,Near,085,Port Dickson Island Bird Sanctuary,73280.5,73.28,Outside
OSM_node_4987310121,Onsemiro,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.161358,101.720204,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,1117.0,1.12,Outside,482,Kuala Lumpur Golf Course Wildlife Reserve,1117.0,1.12,Outside,085,Port Dickson Island Bird Sanctuary,75189.2,75.19,Outside
OSM_node_12558746665,Oochid Bistro,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.145608,101.697576,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,602.7,0.6,Near,481,Bukit Nanas Wildlife Reserve,602.7,0.6,Near,085,Port Dickson Island Bird Sanctuary,73958.6,73.96,Outside
OSM_node_2321473032,Ooi Soon,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.195602,101.732698,439,Klang Gate Wildlife Reserve,Wildlife Reserve,Land,4513.0,4.51,Outside,439,Klang Gate Wildlife Reserve,4513.0,4.51,Outside,085,Port Dickson Island Bird Sanctuary,78714.4,78.71,Outside
OSM_node_12644491032,OpenHouse,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.150584,101.716917,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,687.2,0.69,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,687.2,0.69,Near,085,Port Dickson Island Bird Sanctuary,74078.0,74.08,Outside
OSM_node_11917581639,Opera Cafe & Lounge,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.147685,101.713752,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,975.2,0.98,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,975.2,0.98,Near,085,Port Dickson Island Bird Sanctuary,73826.7,73.83,Outside
OSM_node_11721810205,Opeum Bistro Kuala Lumpur,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.144893,101.718193,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,453.1,0.45,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,453.1,0.45,Near,085,Port Dickson Island Bird Sanctuary,73431.4,73.43,Outside
OSM_node_4869239598,Orbit Revolving Dining,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.152814,101.703927,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,51.6,0.05,Near,481,Bukit Nanas Wildlife Reserve,51.6,0.05,Near,085,Port Dickson Island Bird Sanctuary,74596.0,74.6,Outside
OSM_node_4970181678,Orchid,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.162811,101.713466,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1241.5,1.24,Outside,481,Bukit Nanas Wildlife Reserve,1241.5,1.24,Outside,085,Port Dickson Island Bird Sanctuary,75481.6,75.48,Outside
OSM_node_12976261414,Orchid House,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.167441,101.712266,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1507.2,1.51,Outside,481,Bukit Nanas Wildlife Reserve,1507.2,1.51,Outside,085,Port Dickson Island Bird Sanctuary,76010.9,76.01,Outside
OSM_node_12997178786,Ori di Atlas,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.098314,101.744083,437,Bukit Sungai Puteh Wildlife Reserve,Wildlife Reserve,Land,1447.6,1.45,Outside,437,Bukit Sungai Puteh Wildlife Reserve,1447.6,1.45,Outside,085,Port Dickson Island Bird Sanctuary,67855.0,67.86,Outside
OSM_node_9915320288,Oriental Kopi 华阳,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.049485,101.671594,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,1883.1,1.88,Outside,419,Ayer Hitam (Additional) Forest Reserve,1883.1,1.88,Outside,085,Port Dickson Island Bird Sanctuary,64343.2,64.34,Outside
OSM_node_8541853946,Oriental Treasure,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.110564,101.667614,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5719.0,5.72,Outside,481,Bukit Nanas Wildlife Reserve,5719.0,5.72,Outside,085,Port Dickson Island Bird Sanctuary,70977.7,70.98,Outside
OSM_node_10685961803,Original Damascus,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.155615,101.695883,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,611.2,0.61,Near,481,Bukit Nanas Wildlife Reserve,611.2,0.61,Near,085,Port Dickson Island Bird Sanctuary,75083.5,75.08,Outside
OSM_node_6698685575,Original Dum Briyani,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.133294,101.688355,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,2306.7,2.31,Outside,481,Bukit Nanas Wildlife Reserve,2306.7,2.31,Outside,085,Port Dickson Island Bird Sanctuary,72850.8,72.85,Outside
OSM_node_4625649203,Original Penang Kayu Nasi Kandar,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.131276,101.670643,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,3965.2,3.97,Outside,481,Bukit Nanas Wildlife Reserve,3965.2,3.97,Outside,085,Port Dickson Island Bird Sanctuary,73108.5,73.11,Outside
OSM_node_13368531169,Osaka,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.139637,101.708357,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1317.6,1.32,Outside,481,Bukit Nanas Wildlife Reserve,1317.6,1.32,Outside,085,Port Dickson Island Bird Sanctuary,73065.6,73.07,Outside
OSM_node_13959988589,Osaka Muslim,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.166779,101.699442,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1233.3,1.23,Outside,481,Bukit Nanas Wildlife Reserve,1233.3,1.23,Outside,085,Port Dickson Island Bird Sanctuary,76213.8,76.21,Outside
OSM_node_14023418105,Oscar King,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.146374,101.708504,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,776.9,0.78,Near,481,Bukit Nanas Wildlife Reserve,776.9,0.78,Near,085,Port Dickson Island Bird Sanctuary,73795.3,73.8,Outside
OSM_node_11508339877,Oshie,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.161383,101.70323,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,546.3,0.55,Near,481,Bukit Nanas Wildlife Reserve,546.3,0.55,Near,085,Port Dickson Island Bird Sanctuary,75543.1,75.54,Outside
OSM_node_10243837252,Osteria Gamberoni,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.157865,101.700452,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,317.9,0.32,Near,481,Bukit Nanas Wildlife Reserve,317.9,0.32,Near,085,Port Dickson Island Bird Sanctuary,75222.7,75.22,Outside
OSM_node_4601258168,Oug Jade,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.073857,101.672801,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,4451.3,4.45,Outside,419,Ayer Hitam (Additional) Forest Reserve,4451.3,4.45,Outside,085,Port Dickson Island Bird Sanctuary,66900.9,66.9,Outside
OSM_node_12702694852,Oversea Seafood KL,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.141695,101.72148,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,23.2,0.02,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,23.2,0.02,Near,085,Port Dickson Island Bird Sanctuary,73016.9,73.02,Outside
OSM_node_5265519017,Ozeki,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.151085,101.712063,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,976.1,0.98,Near,481,Bukit Nanas Wildlife Reserve,976.1,0.98,Near,085,Port Dickson Island Bird Sanctuary,74232.4,74.23,Outside
OSM_node_4749576553,P8 Marina Waves Bistro,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.150764,101.704203,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,199.8,0.2,Near,481,Bukit Nanas Wildlife Reserve,199.8,0.2,Near,085,Port Dickson Island Bird Sanctuary,74367.1,74.37,Outside
OSM_node_14046008357,PASUM Cafe,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.123776,101.659052,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5497.6,5.5,Outside,481,Bukit Nanas Wildlife Reserve,5497.6,5.5,Outside,085,Port Dickson Island Bird Sanctuary,72646.1,72.65,Outside
OSM_node_13545097860,PENKO Sushi & Grill Izakaya,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.14726,101.696044,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,638.5,0.64,Near,481,Bukit Nanas Wildlife Reserve,638.5,0.64,Near,085,Port Dickson Island Bird Sanctuary,74173.7,74.17,Outside
OSM_node_11335014669,PIDEZZA,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.113693,101.663282,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5802.2,5.8,Outside,481,Bukit Nanas Wildlife Reserve,5802.2,5.8,Outside,085,Port Dickson Island Bird Sanctuary,71441.6,71.44,Outside
OSM_node_11735950661,PS Western Food,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.165585,101.708873,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1133.4,1.13,Outside,481,Bukit Nanas Wildlife Reserve,1133.4,1.13,Outside,085,Port Dickson Island Bird Sanctuary,75879.0,75.88,Outside
OSM_node_12037033075,PY,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.127695,101.714741,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,1495.0,1.5,Outside,482,Kuala Lumpur Golf Course Wildlife Reserve,1495.0,1.5,Outside,085,Port Dickson Island Bird Sanctuary,71628.3,71.63,Outside
OSM_node_12386126693,Paan,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.14711,101.708437,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,731.6,0.73,Near,481,Bukit Nanas Wildlife Reserve,731.6,0.73,Near,085,Port Dickson Island Bird Sanctuary,73876.8,73.88,Outside
OSM_node_13197079758,Pacific 1988,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.219208,101.646036,431,Templer Forest Reserve,Forest Reserve,Land,5880.6,5.88,Outside,431,Templer Forest Reserve,5880.6,5.88,Outside,085,Port Dickson Island Bird Sanctuary,83239.1,83.24,Outside
OSM_node_4663336691,Pacific Restaurant and Bar,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.147367,101.708466,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,722.6,0.72,Near,481,Bukit Nanas Wildlife Reserve,722.6,0.72,Near,085,Port Dickson Island Bird Sanctuary,73904.2,73.9,Outside
OSM_node_8272973006,Padang Kota Bistro,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.175749,101.659805,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5191.5,5.19,Outside,481,Bukit Nanas Wildlife Reserve,5191.5,5.19,Outside,085,Port Dickson Island Bird Sanctuary,78186.8,78.19,Outside
OSM_node_13356793253,Padi House,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.139803,101.70876,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,1324.8,1.32,Outside,481,Bukit Nanas Wildlife Reserve,1324.8,1.32,Outside,085,Port Dickson Island Bird Sanctuary,73074.9,73.07,Outside
OSM_node_13813272284,Padi House Bukit Bintang,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.14796,101.715104,482,Kuala Lumpur Golf Course Wildlife Reserve,Wildlife Reserve,Land,839.5,0.84,Near,482,Kuala Lumpur Golf Course Wildlife Reserve,839.5,0.84,Near,085,Port Dickson Island Bird Sanctuary,73828.7,73.83,Outside
OSM_node_8045758388,Padi House Lake Fields,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.059776,101.710729,437,Bukit Sungai Puteh Wildlife Reserve,Wildlife Reserve,Land,4395.9,4.4,Outside,437,Bukit Sungai Puteh Wildlife Reserve,4395.9,4.4,Outside,085,Port Dickson Island Bird Sanctuary,64344.9,64.34,Outside
OSM_node_11451776755,Pak Abu,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.116076,101.668636,481,Bukit Nanas Wildlife Reserve,Wildlife Reserve,Land,5192.2,5.19,Outside,481,Bukit Nanas Wildlife Reserve,5192.2,5.19,Outside,085,Port Dickson Island Bird Sanctuary,71537.3,71.54,Outside
OSM_node_10799699273,Pak Hai Kopitiam,Supporting Tourism Asset,Food & Beverage,W.P. Kuala Lumpur,W.P. Kuala Lumpur,3.068356,101.692172,419,Ayer Hitam (Additional) Forest Reserve,Forest Reserve,Land,4936.9,4.94,Outside,419,Ayer Hitam (Additional) Forest Reserve,4936.9,4.94,Outside,085,Port Dickson Island Bird Sanctuary,65751.1,65.75,Outside
