asset_id,asset_name,category,state,district,lat,lon,nearest_road_name,nearest_road_ref,nearest_road_type,distance_to_road_m,distance_to_road_km,nearest_motorway_name,distance_to_motorway_km,nearest_trunk_name,distance_to_trunk_km,road_access_tier
OSM_node_6040807087,Crown Of Johor,Attraction,Johor,Kluang,2.022959,103.311459,Bulatan Taman Emas,50,Trunk,26.9,0.027,Lebuhraya Utara–Selatan,16.792,Bulatan Taman Emas,0.027,Direct Access
OSM_node_12029044519,Malaysia's prettiest toilet,Attraction,Johor,Kluang,1.881761,103.261549,Laluan Persekutuan 1,1,Trunk,49.3,0.049,Lebuhraya Utara–Selatan,0.658,Laluan Persekutuan 1,0.049,Direct Access
OSM_node_13853467402,黄梨海壁画,Attraction,Johor,Kluang,1.823083,103.314891,Jalan Persekutuan 1,1,Trunk,45.8,0.046,Lebuhraya Utara–Selatan,1.592,Jalan Persekutuan 1,0.046,Direct Access
OSM_node_6416217923,Unnamed Gallery,Gallery,Johor,Kluang,2.031019,103.320235,Jalan Mersing,50,Trunk,44.2,0.044,Lebuhraya Utara–Selatan,18.037,Jalan Mersing,0.044,Direct Access
OSM_node_14084420416,Perigi Raja,Historic Site,Johor,Kluang,1.882656,103.401961,Jalan Kluang–Renggam,J25,Primary,206.2,0.206,Lebuhraya Utara–Selatan,13.213,Jalan Kota Tinggi-Kluang,6.618,Very Close
OSM_node_4329437500,居銮中华纪念馆,Historic Site (Memorial),Johor,Kluang,2.033469,103.329834,Jalan Mersing,50,Trunk,160.3,0.16,Lebuhraya Utara–Selatan,18.795,Jalan Mersing,0.16,Very Close
OSM_way_1284794263,Cattle Queen Park,Theme Park,Johor,Kluang,2.135709,103.448761,Jalan Kluang-Jemaluang,50,Trunk,86.8,0.087,Lebuhraya Utara–Selatan,35.631,Jalan Kluang-Jemaluang,0.087,Direct Access
OSM_node_11155223380,Batu Jendela,Viewpoint,Johor,Kluang,2.028654,103.557612,Jalan Kota Tinggi-Kluang,91,Trunk,11635.0,11.635,Lebuhraya Utara–Selatan,35.915,Jalan Kota Tinggi-Kluang,11.635,Low Access
OSM_node_2528976028,Gunung Lambak (Utara),Viewpoint,Johor,Kluang,2.027547,103.357353,Jalan Padang Tembak,184,Primary,1807.0,1.807,Lebuhraya Utara–Selatan,19.942,Jalan Kota Tinggi-Kluang,2.352,Limited Access
OSM_node_5139879921,Tropical Village,Water Park,Johor,Kluang,1.897997,103.207808,Laluan Persekutuan 1,1,Primary,80.3,0.08,Lebuhraya Utara–Selatan,1.009,Jalan Kluang,3.768,Direct Access
OSM_node_11155273808,Lata Tangga (Waterfall),Waterfall,Johor,Kluang,2.058617,103.55608,Jalan Kluang-Jemaluang,50,Trunk,13106.9,13.107,Lebuhraya Utara–Selatan,38.613,Jalan Kluang-Jemaluang,13.107,Low Access
OSM_node_11155277297,Lata Tengkorak,Waterfall,Johor,Kluang,2.054872,103.543063,Jalan Kluang-Jemaluang,50,Trunk,12445.2,12.445,Lebuhraya Utara–Selatan,37.196,Jalan Kluang-Jemaluang,12.445,Low Access
OSM_node_11140239444,Mini waterfall,Waterfall,Johor,Kluang,2.025861,103.349726,Unnamed Trunk,,Trunk,1727.8,1.728,Lebuhraya Utara–Selatan,19.29,Unnamed Trunk,1.728,Limited Access
OSM_node_11155273809,Mini waterfall,Waterfall,Johor,Kluang,2.058354,103.556228,Jalan Kluang-Jemaluang,50,Trunk,13139.2,13.139,Lebuhraya Utara–Selatan,38.608,Jalan Kluang-Jemaluang,13.139,Low Access
OSM_node_11155257355,Unnamed Waterfall,Waterfall,Johor,Kluang,2.103302,103.543932,Jalan Kluang-Jemaluang,50,Trunk,8846.1,8.846,Lebuhraya Utara–Selatan,40.431,Jalan Kluang-Jemaluang,8.846,Low Access
OSM_node_5712696421,Firefly Valley Leisure Park,Attraction,Johor,Kota Tinggi,1.703189,103.912918,Jalan Kota Tinggi,3,Trunk,1639.0,1.639,Senai–Desaru Expressway,14.249,Jalan Kota Tinggi,1.639,Limited Access
OSM_node_6380159734,Jetty,Attraction,Johor,Kota Tinggi,1.727772,103.908481,Jalan Kota Tinggi,3,Trunk,448.5,0.449,Senai–Desaru Expressway,16.94,Jalan Kota Tinggi,0.449,Very Close
OSM_node_8118483268,Jomis Old Jetty,Attraction,Johor,Kota Tinggi,1.358647,104.232565,Jalan Kampong Punggai-Desaru,90,Primary,108.2,0.108,Senai–Desaru Expressway,24.686,Lebuhraya Pasir Gudang,39.941,Very Close
OSM_node_5487591822,Kelong Eatery,Attraction,Johor,Kota Tinggi,1.539834,104.262036,Jalan Kampong Punggai-Desaru,90,Primary,988.0,0.988,Senai–Desaru Expressway,8.172,Lebuhraya Pasir Gudang,41.881,Good Access
OSM_node_5487591826,Kids Ahoy,Attraction,Johor,Kota Tinggi,1.539017,104.262426,Jalan Kampong Punggai-Desaru,90,Primary,992.8,0.993,Senai–Desaru Expressway,8.259,Lebuhraya Pasir Gudang,41.908,Good Access
OSM_node_7388192771,Kota Tinggi Firefly Park,Attraction,Johor,Kota Tinggi,1.726945,103.911462,Jalan Kota Tinggi,3,Trunk,111.9,0.112,Senai–Desaru Expressway,16.864,Jalan Kota Tinggi,0.112,Very Close
OSM_node_5487574023,Kraken’s Revenge,Attraction,Johor,Kota Tinggi,1.539903,104.261639,Jalan Kampong Punggai-Desaru,90,Primary,950.3,0.95,Senai–Desaru Expressway,8.131,Lebuhraya Pasir Gudang,41.839,Good Access
OSM_node_5487591828,Li’l Warrior’s Hideout,Attraction,Johor,Kota Tinggi,1.539434,104.26303,Jalan Kampong Punggai-Desaru,90,Primary,1072.3,1.072,Senai–Desaru Expressway,8.289,Lebuhraya Pasir Gudang,41.982,Limited Access
OSM_node_5487591823,Penawar Falls,Attraction,Johor,Kota Tinggi,1.539238,104.262002,Jalan Kampong Punggai-Desaru,90,Primary,958.4,0.958,Senai–Desaru Expressway,8.206,Lebuhraya Pasir Gudang,41.866,Good Access
OSM_node_5684417461,Penawar River,Attraction,Johor,Kota Tinggi,1.539628,104.260832,Jalan Kampong Punggai-Desaru,90,Primary,855.9,0.856,Senai–Desaru Expressway,8.074,Lebuhraya Pasir Gudang,41.745,Good Access
OSM_node_5487574021,Penawar River Huts,Attraction,Johor,Kota Tinggi,1.539864,104.260283,Jalan Kampong Punggai-Desaru,90,Primary,812.5,0.812,Senai–Desaru Expressway,8.009,Lebuhraya Pasir Gudang,41.689,Good Access
OSM_node_5487591829,Premium Cabana #1,Attraction,Johor,Kota Tinggi,1.540451,104.263364,Jalan Kampong Punggai-Desaru,90,Primary,1150.6,1.151,Senai–Desaru Expressway,8.259,Lebuhraya Pasir Gudang,42.038,Limited Access
OSM_node_5487591831,Premium Cabana #21,Attraction,Johor,Kota Tinggi,1.541068,104.262618,Jalan Kampong Punggai-Desaru,90,Primary,1104.5,1.105,Senai–Desaru Expressway,8.152,Lebuhraya Pasir Gudang,41.968,Limited Access
OSM_node_5487591830,Premium Cabana #9,Attraction,Johor,Kota Tinggi,1.540821,104.263147,Jalan Kampong Punggai-Desaru,90,Primary,1145.1,1.145,Senai–Desaru Expressway,8.216,Lebuhraya Pasir Gudang,42.022,Limited Access
OSM_node_5574943264,Riptide,Attraction,Johor,Kota Tinggi,1.539454,104.260762,Jalan Kampong Punggai-Desaru,90,Primary,841.0,0.841,Senai–Desaru Expressway,8.079,Lebuhraya Pasir Gudang,41.734,Good Access
OSM_node_5574943269,Scallywags,Attraction,Johor,Kota Tinggi,1.539294,104.262789,Jalan Kampong Punggai-Desaru,90,Primary,1041.6,1.042,Senai–Desaru Expressway,8.275,Lebuhraya Pasir Gudang,41.953,Limited Access
OSM_node_5487591824,Seafarer’s Gift Shop,Attraction,Johor,Kota Tinggi,1.538726,104.262318,Jalan Kampong Punggai-Desaru,90,Primary,969.2,0.969,Senai–Desaru Expressway,8.267,Lebuhraya Pasir Gudang,41.891,Good Access
OSM_node_5574943270,Starfish Splash,Attraction,Johor,Kota Tinggi,1.539464,104.262638,Jalan Kampong Punggai-Desaru,90,Primary,1033.3,1.033,Senai–Desaru Expressway,8.251,Lebuhraya Pasir Gudang,41.94,Limited Access
OSM_node_5574943266,Super Twister,Attraction,Johor,Kota Tinggi,1.540304,104.260288,Jalan Kampong Punggai-Desaru,90,Primary,834.9,0.835,Senai–Desaru Expressway,7.982,Lebuhraya Pasir Gudang,41.698,Good Access
OSM_node_5574943261,Surf Wall,Attraction,Johor,Kota Tinggi,1.538585,104.262815,Jalan Kampong Punggai-Desaru,90,Primary,1014.2,1.014,Senai–Desaru Expressway,8.322,Lebuhraya Pasir Gudang,41.943,Limited Access
OSM_node_5681623278,Swinging Ship,Attraction,Johor,Kota Tinggi,1.539102,104.261994,Jalan Kampong Punggai-Desaru,90,Primary,951.7,0.952,Senai–Desaru Expressway,8.214,Lebuhraya Pasir Gudang,41.862,Good Access
OSM_node_6330125487,Teluk Sengat Crocodile Farm,Attraction,Johor,Kota Tinggi,1.565024,104.026633,Jambatan Sungai Johor,E22,Motorway,3449.8,3.45,Jambatan Sungai Johor,3.45,Lebuhraya Pasir Gudang,18.016,Low Access
OSM_node_5487567322,The Galley Snack Bar,Attraction,Johor,Kota Tinggi,1.539643,104.260429,Jalan Kampong Punggai-Desaru,90,Primary,816.0,0.816,Senai–Desaru Expressway,8.036,Lebuhraya Pasir Gudang,41.701,Good Access
OSM_node_5574943263,The Tempest,Attraction,Johor,Kota Tinggi,1.539259,104.260735,Jalan Kampong Punggai-Desaru,90,Primary,829.8,0.83,Senai–Desaru Expressway,8.089,Lebuhraya Pasir Gudang,41.727,Good Access
OSM_node_5487591825,Ticketing Counter,Attraction,Johor,Kota Tinggi,1.538393,104.262057,Jalan Kampong Punggai-Desaru,90,Primary,928.2,0.928,Senai–Desaru Expressway,8.264,Lebuhraya Pasir Gudang,41.856,Good Access
OSM_way_481696210,Unnamed Attraction,Attraction,Johor,Kota Tinggi,1.369786,104.089449,Jalan Tanjung Belungkor,89,Primary,9143.0,9.143,Lebuhraya Senai Desaru,17.762,Lebuhraya Pasir Gudang,24.586,Low Access
OSM_way_881193472,Unnamed Attraction,Attraction,Johor,Kota Tinggi,1.381536,104.261988,Jalan Kampong Punggai-Desaru,90,Primary,1444.3,1.444,Senai–Desaru Expressway,23.074,Lebuhraya Pasir Gudang,42.458,Limited Access
OSM_node_5574943265,Wild Whirl,Attraction,Johor,Kota Tinggi,1.540337,104.260449,Jalan Kampong Punggai-Desaru,90,Primary,852.6,0.853,Senai–Desaru Expressway,7.995,Lebuhraya Pasir Gudang,41.717,Good Access
OSM_way_230066657,Pantai Desaru,Beach,Johor,Kota Tinggi,1.550557,104.265553,Jalan Kampong Punggai-Desaru,90,Primary,1931.2,1.931,Senai–Desaru Expressway,7.929,Lebuhraya Pasir Gudang,42.485,Limited Access
OSM_way_491888375,Pantai Desaru,Beach,Johor,Kota Tinggi,1.547594,104.262389,Jalan Kampong Punggai-Desaru,90,Primary,1458.7,1.459,Senai–Desaru Expressway,7.762,Lebuhraya Pasir Gudang,42.076,Limited Access
OSM_way_494803227,Pantai Tanjung Balau,Beach,Johor,Kota Tinggi,1.629159,104.251473,Jalan Desaru-Tanjung Balau,J173,Primary,2499.6,2.5,Senai–Desaru Expressway,7.751,Jalan Jemaluang,38.196,Low Access
OSM_node_6757641532,Pasir Bunga,Beach,Johor,Kota Tinggi,1.406828,104.105903,Jalan Tanjung Belungkor,89,Primary,5335.5,5.335,Senai–Desaru Expressway,15.475,Lebuhraya Pasir Gudang,24.909,Low Access
OSM_node_5574943268,Tidal Wave Beach,Beach,Johor,Kota Tinggi,1.54039,104.26293,Jalan Kampong Punggai-Desaru,90,Primary,1103.6,1.104,Senai–Desaru Expressway,8.222,Lebuhraya Pasir Gudang,41.989,Limited Access
OSM_way_541901148,Unnamed Beach,Beach,Johor,Kota Tinggi,1.440863,104.294883,Jalan Kampong Punggai-Desaru,90,Primary,1349.4,1.349,Senai–Desaru Expressway,18.701,Lebuhraya Pasir Gudang,45.043,Limited Access
OSM_way_541901152,Unnamed Beach,Beach,Johor,Kota Tinggi,1.475237,104.283718,Jalan Kampong Punggai-Desaru,90,Primary,1289.8,1.29,Senai–Desaru Expressway,14.889,Lebuhraya Pasir Gudang,43.658,Limited Access
OSM_way_545007572,Unnamed Beach,Beach,Johor,Kota Tinggi,1.592873,104.256987,Jalan Desaru-Tanjung Balau,J173,Primary,855.3,0.855,Senai–Desaru Expressway,6.368,Jalan Jemaluang,40.899,Good Access
OSM_way_550255983,Unnamed Beach,Beach,Johor,Kota Tinggi,1.540266,104.262826,Jalan Kampong Punggai-Desaru,90,Primary,1087.5,1.087,Senai–Desaru Expressway,8.219,Lebuhraya Pasir Gudang,41.976,Limited Access
OSM_way_899825276,Unnamed Beach,Beach,Johor,Kota Tinggi,1.830479,104.157103,Jalan Lok Heng,99,Primary,13588.5,13.588,Senai–Desaru Expressway,28.017,Jalan Jemaluang,21.985,Low Access
OSM_way_899825277,Unnamed Beach,Beach,Johor,Kota Tinggi,1.833671,104.158554,Jalan Lok Heng,99,Primary,13896.1,13.896,Senai–Desaru Expressway,28.365,Jalan Jemaluang,22.141,Low Access
OSM_way_1239919036,Unnamed Beach,Beach,Johor,Kota Tinggi,1.375281,104.282731,Jalan Kampong Punggai-Desaru,90,Primary,954.5,0.955,Senai–Desaru Expressway,24.52,Lebuhraya Pasir Gudang,44.867,Good Access
OSM_way_1239919037,Unnamed Beach,Beach,Johor,Kota Tinggi,1.408931,104.280915,Jalan Kampong Punggai-Desaru,90,Primary,1007.8,1.008,Senai–Desaru Expressway,21.019,Lebuhraya Pasir Gudang,43.923,Limited Access
OSM_relation_18169092,Unnamed Beach,Beach,Johor,Kota Tinggi,1.352636,104.233957,Jalan Kampong Punggai-Desaru,90,Primary,662.8,0.663,Senai–Desaru Expressway,25.369,Lebuhraya Pasir Gudang,40.288,Good Access
OSM_node_6565337288,Kubur Awam Pasir Gogok,Historic Site (Memorial),Johor,Kota Tinggi,1.429944,104.103528,Jalan Tanjung Belungkor,89,Primary,2831.4,2.831,Senai–Desaru Expressway,12.913,Lebuhraya Pasir Gudang,24.067,Low Access
OSM_way_699142816,Unnamed Historic Site (Memorial),Historic Site (Memorial),Johor,Kota Tinggi,1.430856,104.104201,Jalan Tanjung Belungkor,89,Primary,2765.2,2.765,Senai–Desaru Expressway,12.829,Lebuhraya Pasir Gudang,24.122,Low Access
OSM_node_4139071123,Unnamed Historic Site (Ruins),Historic Site (Ruins),Johor,Kota Tinggi,1.369809,104.090413,Jalan Tanjung Belungkor,89,Primary,9142.7,9.143,Lebuhraya Senai Desaru,17.847,Lebuhraya Pasir Gudang,24.682,Low Access
OSM_node_2571557766,Johor Lama Museum,Museum,Johor,Kota Tinggi,1.580478,104.017499,Jambatan Sungai Johor,E22,Motorway,5327.1,5.327,Jambatan Sungai Johor,5.327,Lebuhraya Pasir Gudang,18.182,Low Access
OSM_node_4142073689,Muzium Kota Tinggi,Museum,Johor,Kota Tinggi,1.737331,103.912226,Jalan Kota Tinggi-Sungei Rengit,92,Primary,88.6,0.089,Senai–Desaru Expressway,18.017,Jalan Pintasan Kota Tinggi,0.181,Direct Access
OSM_way_478273609,Muzium Nelayan,Museum,Johor,Kota Tinggi,1.614775,104.257911,Jalan Desaru-Tanjung Balau,J173,Primary,1217.3,1.217,Senai–Desaru Expressway,7.359,Jalan Jemaluang,39.64,Limited Access
OSM_way_491885535,Desaru Coast Adventure Waterpark,Theme Park,Johor,Kota Tinggi,1.538945,104.263062,Jalan Kampong Punggai-Desaru,90,Primary,1054.9,1.055,Senai–Desaru Expressway,8.322,Lebuhraya Pasir Gudang,41.977,Limited Access
OSM_node_11147435432,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.460046,104.076382,Jalan Tanjung Belungkor,89,Primary,751.1,0.751,Senai–Desaru Expressway,9.045,Lebuhraya Pasir Gudang,20.627,Good Access
OSM_node_11147435488,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.458338,104.073679,Jalan Tanjung Belungkor,89,Primary,541.5,0.541,Senai Desaru Expressway,9.171,Lebuhraya Pasir Gudang,20.34,Good Access
OSM_node_11167589116,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.825989,103.86699,Jalan Kota Tinggi-Kluang,91,Trunk,5136.6,5.137,Senai–Desaru Expressway,25.632,Jalan Kota Tinggi-Kluang,5.137,Low Access
OSM_node_11175982008,Unnamed Viewpoint,Viewpoint,Johor,Kota Tinggi,1.852086,103.800289,Jalan Kota Tinggi-Kluang,91,Trunk,6681.8,6.682,Senai–Desaru Expressway,26.585,Jalan Kota Tinggi-Kluang,6.682,Low Access
OSM_node_5574950678,Main Entrance,Water Park,Johor,Kota Tinggi,1.538555,104.262139,Jalan Kampong Punggai-Desaru,90,Primary,943.5,0.944,Senai–Desaru Expressway,8.262,Lebuhraya Pasir Gudang,41.868,Good Access
OSM_node_7805811629,Batu 13 Waterfall,Waterfall,Johor,Kota Tinggi,1.871663,103.796049,Jalan Kota Tinggi-Kluang,91,Trunk,8303.9,8.304,Senai–Desaru Expressway,28.583,Jalan Kota Tinggi-Kluang,8.304,Low Access
OSM_node_986334389,Kota Tinggi Waterfalls,Waterfall,Johor,Kota Tinggi,1.830415,103.83224,Jalan Kota Tinggi-Kluang,91,Trunk,6996.5,6.997,Senai–Desaru Expressway,25.11,Jalan Kota Tinggi-Kluang,6.996,Low Access
OSM_node_7805837725,Lebak Falls,Waterfall,Johor,Kota Tinggi,1.836407,103.797602,Jalan Kota Tinggi-Kluang,91,Trunk,5090.1,5.09,Senai–Desaru Expressway,24.828,Jalan Kota Tinggi-Kluang,5.09,Low Access
OSM_node_8387123441,Mini Falls,Waterfall,Johor,Kota Tinggi,1.820405,103.823514,Jalan Kota Tinggi-Kluang,91,Trunk,5957.3,5.957,Senai–Desaru Expressway,23.802,Jalan Kota Tinggi-Kluang,5.957,Low Access
OSM_node_8387121511,Mini falls,Waterfall,Johor,Kota Tinggi,1.822578,103.818459,Jalan Kota Tinggi-Kluang,91,Trunk,5607.5,5.607,Senai–Desaru Expressway,23.9,Jalan Kota Tinggi-Kluang,5.608,Low Access
OSM_node_5583403924,Pelepah Waterfall #1,Waterfall,Johor,Kota Tinggi,1.821665,103.818885,Jalan Kota Tinggi-Kluang,91,Trunk,5590.8,5.591,Senai–Desaru Expressway,23.813,Jalan Kota Tinggi-Kluang,5.591,Low Access
OSM_node_8387121516,Pelepah Waterfall #2,Waterfall,Johor,Kota Tinggi,1.821332,103.819183,Jalan Kota Tinggi-Kluang,91,Trunk,5598.5,5.598,Senai–Desaru Expressway,23.786,Jalan Kota Tinggi-Kluang,5.599,Low Access
OSM_node_8387123418,Pelepah Waterfall #3,Waterfall,Johor,Kota Tinggi,1.821047,103.8195,Jalan Kota Tinggi-Kluang,91,Trunk,5611.4,5.611,Senai–Desaru Expressway,23.764,Jalan Kota Tinggi-Kluang,5.611,Low Access
OSM_node_5588514221,Pelepah Waterfall #4,Waterfall,Johor,Kota Tinggi,1.821139,103.821006,Jalan Kota Tinggi-Kluang,91,Trunk,5758.9,5.759,Senai–Desaru Expressway,23.814,Jalan Kota Tinggi-Kluang,5.759,Low Access
OSM_node_8387123431,Pelepah Waterfall #5,Waterfall,Johor,Kota Tinggi,1.820649,103.822092,Jalan Kota Tinggi-Kluang,91,Trunk,5834.1,5.834,Senai–Desaru Expressway,23.79,Jalan Kota Tinggi-Kluang,5.834,Low Access
OSM_node_2477518380,Tengkil Waterfall,Waterfall,Johor,Kota Tinggi,1.852837,103.787762,Jalan Kota Tinggi-Kluang,91,Trunk,6038.1,6.038,Senai–Desaru Expressway,26.348,Jalan Kota Tinggi-Kluang,6.038,Low Access
OSM_node_8387123943,Unnamed Waterfall,Waterfall,Johor,Kota Tinggi,1.831299,103.831511,Jalan Kota Tinggi-Kluang,91,Trunk,7123.0,7.123,Senai–Desaru Expressway,25.186,Jalan Kota Tinggi-Kluang,7.123,Low Access
OSM_node_8118483267,Desaru Ostrich Farm,Zoo,Johor,Kota Tinggi,1.369716,104.241212,Jalan Desaru,90,Primary,15.5,0.015,Senai–Desaru Expressway,23.689,Lebuhraya Pasir Gudang,40.528,Direct Access
OSM_node_4974485721,Johor Saleng Eco Village (Vipassana meditation centre),Attraction,Johor,Kulai,1.640095,103.64081,Lebuhraya Skudai,1,Trunk,1151.5,1.151,Lebuhraya Hubungan Kedua,2.516,Lebuhraya Skudai,1.152,Limited Access
OSM_way_1176566087,Putuo Village,Attraction,Johor,Kulai,1.72668,103.626488,Jalan Kulai - Kota Tinggi,94,Primary,1550.2,1.55,Lebuhraya Utara–Selatan,11.878,Jalan Persekutuan 1,7.649,Limited Access
OSM_node_5194657221,Sekolah Pengajian Siswazah UTM,Attraction,Johor,Kulai,1.555512,103.634553,Lebuhraya Skudai - Pontian,5,Trunk,616.2,0.616,Lebuhraya Utara–Selatan,3.179,Lebuhraya Skudai - Pontian,0.616,Good Access
OSM_node_5194648421,UTM ISC,Attraction,Johor,Kulai,1.55578,103.643547,Lebuhraya Skudai - Pontian,5,Trunk,567.9,0.568,Lebuhraya Utara–Selatan,2.791,Lebuhraya Skudai - Pontian,0.568,Good Access
OSM_node_6897468005,Unnamed Historic Site (Memorial),Historic Site (Memorial),Johor,Kulai,1.653404,103.577199,Jalan Persekutuan 1,1,Trunk,1668.8,1.669,Lebuhraya Utara–Selatan,2.308,Jalan Persekutuan 1,1.669,Limited Access
OSM_way_1176566076,Bathing Buddha Pavillion,Historic Site (Wayside Shrine),Johor,Kulai,1.727056,103.626998,Jalan Kulai - Kota Tinggi,94,Primary,1544.8,1.545,Lebuhraya Utara–Selatan,11.947,Jalan Persekutuan 1,7.711,Limited Access
OSM_node_12843863294,Unnamed Historic Site (Wayside Shrine),Historic Site (Wayside Shrine),Johor,Kulai,1.727467,103.626747,Jalan Kulai - Kota Tinggi,94,Primary,1597.7,1.598,Lebuhraya Utara–Selatan,11.962,Jalan Persekutuan 1,7.74,Limited Access
OSM_way_262961475,Horse Stable,Theme Park,Johor,Kulai,1.555349,103.641558,Lebuhraya Skudai - Pontian,5,Trunk,586.2,0.586,Lebuhraya Utara–Selatan,2.919,Lebuhraya Skudai - Pontian,0.586,Good Access
OSM_node_4446988089,Balai Cerap,Viewpoint,Johor,Kulai,1.569965,103.644696,Lebuhraya Utara–Selatan,E2,Motorway,1286.3,1.286,Lebuhraya Utara–Selatan,1.286,Jalan Persekutuan 1,1.623,Limited Access
OSM_node_11158944964,Puncak Hang Lekir,Viewpoint,Johor,Kulai,1.598729,103.560016,Lebuhraya Utara–Selatan,E2,Motorway,3509.8,3.51,Lebuhraya Utara–Selatan,3.51,Lebuhraya Skudai - Pontian,4.507,Low Access
OSM_node_7634317696,Tasik Biru Lookout,Viewpoint,Johor,Kulai,1.572698,103.576514,Lebuhraya Skudai - Pontian,5,Trunk,1410.2,1.41,Lebuhraya Hubungan Kedua,2.755,Lebuhraya Skudai - Pontian,1.41,Limited Access
OSM_node_10931367577,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.728798,103.626587,Jalan Kulai - Kota Tinggi,94,Primary,1723.4,1.723,Lebuhraya Utara–Selatan,12.059,Jalan Persekutuan 1,7.867,Limited Access
OSM_node_10933992211,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.690994,103.512839,Jalan Kulai-Air Itam,1,Trunk,600.9,0.601,Lebuhraya Utara–Selatan,3.432,Jalan Kulai-Air Itam,0.601,Good Access
OSM_node_11158967653,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.561821,103.566171,Lebuhraya Skudai - Pontian,5,Trunk,426.1,0.426,Lebuhraya Hubungan Kedua,3.737,Lebuhraya Skudai - Pontian,0.426,Very Close
OSM_node_11159039327,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.566946,103.564177,Lebuhraya Skudai - Pontian,5,Trunk,1031.5,1.032,Lebuhraya Hubungan Kedua,4.009,Lebuhraya Skudai - Pontian,1.031,Limited Access
OSM_node_11160140108,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.577203,103.568756,Lebuhraya Skudai - Pontian,5,Trunk,1974.7,1.975,Lebuhraya Hubungan Kedua,3.709,Lebuhraya Skudai - Pontian,1.975,Limited Access
OSM_node_11160140109,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.576731,103.567254,Lebuhraya Skudai - Pontian,5,Trunk,1950.7,1.951,Lebuhraya Hubungan Kedua,3.859,Lebuhraya Skudai - Pontian,1.951,Limited Access
OSM_node_11164233557,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.589255,103.539955,Lebuhraya Skudai - Pontian,5,Trunk,4581.0,4.581,Lebuhraya Utara–Selatan,5.615,Lebuhraya Skudai - Pontian,4.581,Low Access
OSM_node_11953447591,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.599919,103.547302,Lebuhraya Utara–Selatan,E2,Motorway,4183.2,4.183,Lebuhraya Utara–Selatan,4.183,Lebuhraya Skudai - Pontian,5.141,Low Access
OSM_node_12843862386,Unnamed Viewpoint,Viewpoint,Johor,Kulai,1.753407,103.628553,Jalan Kulai - Kota Tinggi,94,Primary,4021.4,4.021,Lebuhraya Utara–Selatan,14.316,Jalan Sungei Sayong,6.758,Low Access
OSM_node_8252369163,blue lake 1,Viewpoint,Johor,Kulai,1.639102,103.585708,Lebuhraya Utara–Selatan,E2,Motorway,1742.7,1.743,Lebuhraya Utara–Selatan,1.743,Jalan Persekutuan 1,3.032,Limited Access
OSM_node_11919233205,blue lake 1,Viewpoint,Johor,Kulai,1.63911,103.585728,Lebuhraya Utara–Selatan,E2,Motorway,1744.5,1.744,Lebuhraya Utara–Selatan,1.744,Jalan Persekutuan 1,3.03,Limited Access
OSM_node_11868113665,blue lake 2,Viewpoint,Johor,Kulai,1.632145,103.573869,Lebuhraya Utara–Selatan,E2,Motorway,438.4,0.438,Lebuhraya Utara–Selatan,0.438,Jalan Persekutuan 1,4.046,Very Close
OSM_node_11160137772,Heluo Waterfall,Waterfall,Johor,Kulai,1.567883,103.554297,Lebuhraya Skudai - Pontian,5,Trunk,1725.4,1.725,Lebuhraya Hubungan Kedua,5.113,Lebuhraya Skudai - Pontian,1.725,Limited Access
OSM_node_2384917760,Unnamed Waterfall,Waterfall,Johor,Kulai,1.591307,103.526418,Lebuhraya Skudai - Pontian,5,Trunk,5520.4,5.52,Lebuhraya Utara–Selatan,6.48,Lebuhraya Skudai - Pontian,5.52,Low Access
OSM_node_2384917769,Unnamed Waterfall,Waterfall,Johor,Kulai,1.594035,103.534223,Lebuhraya Skudai - Pontian,5,Trunk,5330.2,5.33,Lebuhraya Utara–Selatan,5.645,Lebuhraya Skudai - Pontian,5.33,Low Access
