beds,date,type,state,district
0,2016-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2017-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2018-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2019-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2020-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2021-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2022-01-01,hospital_moh,Sarawak,Tanjung Manis
0,2015-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2016-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2017-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2018-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2019-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2020-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2021-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2022-01-01,hospital_non_moh,Sarawak,Tanjung Manis
0,2015-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2016-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2017-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2018-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2019-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2020-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2021-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2022-01-01,special_medical_institution,Sarawak,Tanjung Manis
0,2015-01-01,all,Sarawak,Tatau
0,2016-01-01,all,Sarawak,Tatau
0,2017-01-01,all,Sarawak,Tatau
0,2018-01-01,all,Sarawak,Tatau
0,2019-01-01,all,Sarawak,Tatau
0,2020-01-01,all,Sarawak,Tatau
0,2021-01-01,all,Sarawak,Tatau
0,2022-01-01,all,Sarawak,Tatau
0,2015-01-01,hospital_moh,Sarawak,Tatau
0,2016-01-01,hospital_moh,Sarawak,Tatau
0,2017-01-01,hospital_moh,Sarawak,Tatau
0,2018-01-01,hospital_moh,Sarawak,Tatau
0,2019-01-01,hospital_moh,Sarawak,Tatau
0,2020-01-01,hospital_moh,Sarawak,Tatau
0,2021-01-01,hospital_moh,Sarawak,Tatau
0,2022-01-01,hospital_moh,Sarawak,Tatau
0,2015-01-01,hospital_non_moh,Sarawak,Tatau
0,2016-01-01,hospital_non_moh,Sarawak,Tatau
0,2017-01-01,hospital_non_moh,Sarawak,Tatau
0,2018-01-01,hospital_non_moh,Sarawak,Tatau
0,2019-01-01,hospital_non_moh,Sarawak,Tatau
0,2020-01-01,hospital_non_moh,Sarawak,Tatau
0,2021-01-01,hospital_non_moh,Sarawak,Tatau
0,2022-01-01,hospital_non_moh,Sarawak,Tatau
0,2015-01-01,special_medical_institution,Sarawak,Tatau
0,2016-01-01,special_medical_institution,Sarawak,Tatau
0,2017-01-01,special_medical_institution,Sarawak,Tatau
0,2018-01-01,special_medical_institution,Sarawak,Tatau
0,2019-01-01,special_medical_institution,Sarawak,Tatau
0,2020-01-01,special_medical_institution,Sarawak,Tatau
0,2021-01-01,special_medical_institution,Sarawak,Tatau
0,2022-01-01,special_medical_institution,Sarawak,Tatau
0,2015-01-01,all,Sarawak,Tebedu
0,2016-01-01,all,Sarawak,Tebedu
0,2017-01-01,all,Sarawak,Tebedu
0,2018-01-01,all,Sarawak,Tebedu
0,2019-01-01,all,Sarawak,Tebedu
0,2020-01-01,all,Sarawak,Tebedu
0,2021-01-01,all,Sarawak,Tebedu
0,2022-01-01,all,Sarawak,Tebedu
0,2015-01-01,hospital_moh,Sarawak,Tebedu
0,2016-01-01,hospital_moh,Sarawak,Tebedu
0,2017-01-01,hospital_moh,Sarawak,Tebedu
0,2018-01-01,hospital_moh,Sarawak,Tebedu
0,2019-01-01,hospital_moh,Sarawak,Tebedu
0,2020-01-01,hospital_moh,Sarawak,Tebedu
0,2021-01-01,hospital_moh,Sarawak,Tebedu
0,2022-01-01,hospital_moh,Sarawak,Tebedu
0,2015-01-01,hospital_non_moh,Sarawak,Tebedu
0,2016-01-01,hospital_non_moh,Sarawak,Tebedu
0,2017-01-01,hospital_non_moh,Sarawak,Tebedu
0,2018-01-01,hospital_non_moh,Sarawak,Tebedu
0,2019-01-01,hospital_non_moh,Sarawak,Tebedu
0,2020-01-01,hospital_non_moh,Sarawak,Tebedu
0,2021-01-01,hospital_non_moh,Sarawak,Tebedu
0,2022-01-01,hospital_non_moh,Sarawak,Tebedu
0,2015-01-01,special_medical_institution,Sarawak,Tebedu
0,2016-01-01,special_medical_institution,Sarawak,Tebedu
0,2017-01-01,special_medical_institution,Sarawak,Tebedu
0,2018-01-01,special_medical_institution,Sarawak,Tebedu
0,2019-01-01,special_medical_institution,Sarawak,Tebedu
0,2020-01-01,special_medical_institution,Sarawak,Tebedu
0,2021-01-01,special_medical_institution,Sarawak,Tebedu
0,2022-01-01,special_medical_institution,Sarawak,Tebedu
0,2015-01-01,all,Sarawak,Telang Usan
0,2016-01-01,all,Sarawak,Telang Usan
0,2017-01-01,all,Sarawak,Telang Usan
0,2018-01-01,all,Sarawak,Telang Usan
0,2019-01-01,all,Sarawak,Telang Usan
0,2020-01-01,all,Sarawak,Telang Usan
0,2021-01-01,all,Sarawak,Telang Usan
0,2015-01-01,hospital_moh,Sarawak,Telang Usan
0,2016-01-01,hospital_moh,Sarawak,Telang Usan
0,2017-01-01,hospital_moh,Sarawak,Telang Usan
0,2018-01-01,hospital_moh,Sarawak,Telang Usan
0,2019-01-01,hospital_moh,Sarawak,Telang Usan
0,2020-01-01,hospital_moh,Sarawak,Telang Usan
0,2021-01-01,hospital_moh,Sarawak,Telang Usan
0,2015-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2016-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2017-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2018-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2019-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2020-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2021-01-01,hospital_non_moh,Sarawak,Telang Usan
0,2015-01-01,special_medical_institution,Sarawak,Telang Usan
0,2016-01-01,special_medical_institution,Sarawak,Telang Usan
0,2017-01-01,special_medical_institution,Sarawak,Telang Usan
0,2018-01-01,special_medical_institution,Sarawak,Telang Usan
0,2019-01-01,special_medical_institution,Sarawak,Telang Usan
0,2020-01-01,special_medical_institution,Sarawak,Telang Usan
0,2021-01-01,special_medical_institution,Sarawak,Telang Usan
5493,2015-01-01,all,Selangor,All Districts
5531,2016-01-01,all,Selangor,All Districts
5471,2017-01-01,all,Selangor,All Districts
5602,2018-01-01,all,Selangor,All Districts
5907,2019-01-01,all,Selangor,All Districts
6131,2020-01-01,all,Selangor,All Districts
7159,2021-01-01,all,Selangor,All Districts
7640,2022-01-01,all,Selangor,All Districts
5275,2015-01-01,hospital_moh,Selangor,All Districts
5353,2016-01-01,hospital_moh,Selangor,All Districts
5273,2017-01-01,hospital_moh,Selangor,All Districts
5424,2018-01-01,hospital_moh,Selangor,All Districts
5739,2019-01-01,hospital_moh,Selangor,All Districts
5963,2020-01-01,hospital_moh,Selangor,All Districts
6179,2021-01-01,hospital_moh,Selangor,All Districts
6651,2022-01-01,hospital_moh,Selangor,All Districts
88,2015-01-01,hospital_non_moh,Selangor,All Districts
88,2016-01-01,hospital_non_moh,Selangor,All Districts
88,2017-01-01,hospital_non_moh,Selangor,All Districts
88,2018-01-01,hospital_non_moh,Selangor,All Districts
88,2019-01-01,hospital_non_moh,Selangor,All Districts
88,2020-01-01,hospital_non_moh,Selangor,All Districts
888,2021-01-01,hospital_non_moh,Selangor,All Districts
897,2022-01-01,hospital_non_moh,Selangor,All Districts
130,2015-01-01,special_medical_institution,Selangor,All Districts
90,2016-01-01,special_medical_institution,Selangor,All Districts
110,2017-01-01,special_medical_institution,Selangor,All Districts
90,2018-01-01,special_medical_institution,Selangor,All Districts
80,2019-01-01,special_medical_institution,Selangor,All Districts
80,2020-01-01,special_medical_institution,Selangor,All Districts
92,2021-01-01,special_medical_institution,Selangor,All Districts
92,2022-01-01,special_medical_institution,Selangor,All Districts
2037,2015-01-01,all,Selangor,Gombak (Rawang)
2013,2016-01-01,all,Selangor,Gombak (Rawang)
2087,2017-01-01,all,Selangor,Gombak (Rawang)
2077,2018-01-01,all,Selangor,Gombak (Rawang)
2094,2019-01-01,all,Selangor,Gombak (Rawang)
2198,2020-01-01,all,Selangor,Gombak (Rawang)
3122,2021-01-01,all,Selangor,Gombak (Rawang)
3153,2022-01-01,all,Selangor,Gombak (Rawang)
1819,2015-01-01,hospital_moh,Selangor,Gombak (Rawang)
1835,2016-01-01,hospital_moh,Selangor,Gombak (Rawang)
1889,2017-01-01,hospital_moh,Selangor,Gombak (Rawang)
1899,2018-01-01,hospital_moh,Selangor,Gombak (Rawang)
1926,2019-01-01,hospital_moh,Selangor,Gombak (Rawang)
2030,2020-01-01,hospital_moh,Selangor,Gombak (Rawang)
2142,2021-01-01,hospital_moh,Selangor,Gombak (Rawang)
2164,2022-01-01,hospital_moh,Selangor,Gombak (Rawang)
88,2015-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
88,2016-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
88,2017-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
88,2018-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
88,2019-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
88,2020-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
888,2021-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
897,2022-01-01,hospital_non_moh,Selangor,Gombak (Rawang)
130,2015-01-01,special_medical_institution,Selangor,Gombak (Rawang)
90,2016-01-01,special_medical_institution,Selangor,Gombak (Rawang)
110,2017-01-01,special_medical_institution,Selangor,Gombak (Rawang)
90,2018-01-01,special_medical_institution,Selangor,Gombak (Rawang)
80,2019-01-01,special_medical_institution,Selangor,Gombak (Rawang)
80,2020-01-01,special_medical_institution,Selangor,Gombak (Rawang)
92,2021-01-01,special_medical_institution,Selangor,Gombak (Rawang)
92,2022-01-01,special_medical_institution,Selangor,Gombak (Rawang)
888,2015-01-01,all,Selangor,Hulu Langat (Bangi)
888,2016-01-01,all,Selangor,Hulu Langat (Bangi)
748,2017-01-01,all,Selangor,Hulu Langat (Bangi)
888,2018-01-01,all,Selangor,Hulu Langat (Bangi)
1027,2019-01-01,all,Selangor,Hulu Langat (Bangi)
1027,2020-01-01,all,Selangor,Hulu Langat (Bangi)
1047,2021-01-01,all,Selangor,Hulu Langat (Bangi)
1087,2022-01-01,all,Selangor,Hulu Langat (Bangi)
888,2015-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
888,2016-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
748,2017-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
888,2018-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
1027,2019-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
1027,2020-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
1047,2021-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
1087,2022-01-01,hospital_moh,Selangor,Hulu Langat (Bangi)
0,2015-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2016-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2017-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2018-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2019-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2020-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2021-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2022-01-01,hospital_non_moh,Selangor,Hulu Langat (Bangi)
0,2015-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2016-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2017-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2018-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2019-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2020-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2021-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
0,2022-01-01,special_medical_institution,Selangor,Hulu Langat (Bangi)
150,2015-01-01,all,Selangor,Hulu Selangor
120,2016-01-01,all,Selangor,Hulu Selangor
120,2017-01-01,all,Selangor,Hulu Selangor
120,2018-01-01,all,Selangor,Hulu Selangor
120,2019-01-01,all,Selangor,Hulu Selangor
120,2020-01-01,all,Selangor,Hulu Selangor
120,2021-01-01,all,Selangor,Hulu Selangor
120,2022-01-01,all,Selangor,Hulu Selangor
150,2015-01-01,hospital_moh,Selangor,Hulu Selangor
120,2016-01-01,hospital_moh,Selangor,Hulu Selangor
120,2017-01-01,hospital_moh,Selangor,Hulu Selangor
120,2018-01-01,hospital_moh,Selangor,Hulu Selangor
120,2019-01-01,hospital_moh,Selangor,Hulu Selangor
120,2020-01-01,hospital_moh,Selangor,Hulu Selangor
120,2021-01-01,hospital_moh,Selangor,Hulu Selangor
120,2022-01-01,hospital_moh,Selangor,Hulu Selangor
0,2015-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2016-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2017-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2018-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2019-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2020-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2021-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2022-01-01,hospital_non_moh,Selangor,Hulu Selangor
0,2015-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2016-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2017-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2018-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2019-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2020-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2021-01-01,special_medical_institution,Selangor,Hulu Selangor
0,2022-01-01,special_medical_institution,Selangor,Hulu Selangor
1094,2015-01-01,all,Selangor,Klang
1154,2016-01-01,all,Selangor,Klang
1154,2017-01-01,all,Selangor,Klang
1154,2018-01-01,all,Selangor,Klang
1221,2019-01-01,all,Selangor,Klang
1258,2020-01-01,all,Selangor,Klang
1261,2021-01-01,all,Selangor,Klang
1261,2022-01-01,all,Selangor,Klang
1094,2015-01-01,hospital_moh,Selangor,Klang
1154,2016-01-01,hospital_moh,Selangor,Klang
1154,2017-01-01,hospital_moh,Selangor,Klang
1154,2018-01-01,hospital_moh,Selangor,Klang
1221,2019-01-01,hospital_moh,Selangor,Klang
1258,2020-01-01,hospital_moh,Selangor,Klang
1261,2021-01-01,hospital_moh,Selangor,Klang
1261,2022-01-01,hospital_moh,Selangor,Klang
0,2015-01-01,hospital_non_moh,Selangor,Klang
0,2016-01-01,hospital_non_moh,Selangor,Klang
0,2017-01-01,hospital_non_moh,Selangor,Klang
0,2018-01-01,hospital_non_moh,Selangor,Klang
0,2019-01-01,hospital_non_moh,Selangor,Klang
0,2020-01-01,hospital_non_moh,Selangor,Klang
0,2021-01-01,hospital_non_moh,Selangor,Klang
0,2022-01-01,hospital_non_moh,Selangor,Klang
0,2015-01-01,special_medical_institution,Selangor,Klang
0,2016-01-01,special_medical_institution,Selangor,Klang
0,2017-01-01,special_medical_institution,Selangor,Klang
0,2018-01-01,special_medical_institution,Selangor,Klang
0,2019-01-01,special_medical_institution,Selangor,Klang
0,2020-01-01,special_medical_institution,Selangor,Klang
0,2021-01-01,special_medical_institution,Selangor,Klang
0,2022-01-01,special_medical_institution,Selangor,Klang
155,2015-01-01,all,Selangor,Kuala Langat
155,2016-01-01,all,Selangor,Kuala Langat
162,2017-01-01,all,Selangor,Kuala Langat
162,2018-01-01,all,Selangor,Kuala Langat
162,2019-01-01,all,Selangor,Kuala Langat
172,2020-01-01,all,Selangor,Kuala Langat
182,2021-01-01,all,Selangor,Kuala Langat
196,2022-01-01,all,Selangor,Kuala Langat
155,2015-01-01,hospital_moh,Selangor,Kuala Langat
155,2016-01-01,hospital_moh,Selangor,Kuala Langat
162,2017-01-01,hospital_moh,Selangor,Kuala Langat
162,2018-01-01,hospital_moh,Selangor,Kuala Langat
162,2019-01-01,hospital_moh,Selangor,Kuala Langat
172,2020-01-01,hospital_moh,Selangor,Kuala Langat
182,2021-01-01,hospital_moh,Selangor,Kuala Langat
196,2022-01-01,hospital_moh,Selangor,Kuala Langat
0,2015-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2016-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2017-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2018-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2019-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2020-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2021-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2022-01-01,hospital_non_moh,Selangor,Kuala Langat
0,2015-01-01,special_medical_institution,Selangor,Kuala Langat
0,2016-01-01,special_medical_institution,Selangor,Kuala Langat
0,2017-01-01,special_medical_institution,Selangor,Kuala Langat
0,2018-01-01,special_medical_institution,Selangor,Kuala Langat
0,2019-01-01,special_medical_institution,Selangor,Kuala Langat
0,2020-01-01,special_medical_institution,Selangor,Kuala Langat
0,2021-01-01,special_medical_institution,Selangor,Kuala Langat
0,2022-01-01,special_medical_institution,Selangor,Kuala Langat
114,2015-01-01,all,Selangor,Kuala Selangor
114,2016-01-01,all,Selangor,Kuala Selangor
114,2017-01-01,all,Selangor,Kuala Selangor
114,2018-01-01,all,Selangor,Kuala Selangor
114,2019-01-01,all,Selangor,Kuala Selangor
114,2020-01-01,all,Selangor,Kuala Selangor
114,2021-01-01,all,Selangor,Kuala Selangor
114,2022-01-01,all,Selangor,Kuala Selangor
114,2015-01-01,hospital_moh,Selangor,Kuala Selangor
114,2016-01-01,hospital_moh,Selangor,Kuala Selangor
114,2017-01-01,hospital_moh,Selangor,Kuala Selangor
114,2018-01-01,hospital_moh,Selangor,Kuala Selangor
114,2019-01-01,hospital_moh,Selangor,Kuala Selangor
114,2020-01-01,hospital_moh,Selangor,Kuala Selangor
114,2021-01-01,hospital_moh,Selangor,Kuala Selangor
114,2022-01-01,hospital_moh,Selangor,Kuala Selangor
0,2015-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2016-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2017-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2018-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2019-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2020-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2021-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2022-01-01,hospital_non_moh,Selangor,Kuala Selangor
0,2015-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2016-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2017-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2018-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2019-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2020-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2021-01-01,special_medical_institution,Selangor,Kuala Selangor
0,2022-01-01,special_medical_institution,Selangor,Kuala Selangor
300,2015-01-01,all,Selangor,Petaling (Subang Jaya)
300,2016-01-01,all,Selangor,Petaling (Subang Jaya)
299,2017-01-01,all,Selangor,Petaling (Subang Jaya)
300,2018-01-01,all,Selangor,Petaling (Subang Jaya)
382,2019-01-01,all,Selangor,Petaling (Subang Jaya)
382,2020-01-01,all,Selangor,Petaling (Subang Jaya)
382,2021-01-01,all,Selangor,Petaling (Subang Jaya)
490,2022-01-01,all,Selangor,Petaling (Subang Jaya)
300,2015-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
300,2016-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
299,2017-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
300,2018-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
382,2019-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
382,2020-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
382,2021-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
490,2022-01-01,hospital_moh,Selangor,Petaling (Subang Jaya)
0,2015-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2016-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2017-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2018-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2019-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2020-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2021-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2022-01-01,hospital_non_moh,Selangor,Petaling (Subang Jaya)
0,2015-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2016-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2017-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2018-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2019-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2020-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2021-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
0,2022-01-01,special_medical_institution,Selangor,Petaling (Subang Jaya)
93,2015-01-01,all,Selangor,Sabak Bernam
93,2016-01-01,all,Selangor,Sabak Bernam
93,2017-01-01,all,Selangor,Sabak Bernam
93,2018-01-01,all,Selangor,Sabak Bernam
93,2019-01-01,all,Selangor,Sabak Bernam
93,2020-01-01,all,Selangor,Sabak Bernam
93,2021-01-01,all,Selangor,Sabak Bernam
93,2022-01-01,all,Selangor,Sabak Bernam
93,2015-01-01,hospital_moh,Selangor,Sabak Bernam
93,2016-01-01,hospital_moh,Selangor,Sabak Bernam
93,2017-01-01,hospital_moh,Selangor,Sabak Bernam
93,2018-01-01,hospital_moh,Selangor,Sabak Bernam
93,2019-01-01,hospital_moh,Selangor,Sabak Bernam
93,2020-01-01,hospital_moh,Selangor,Sabak Bernam
93,2021-01-01,hospital_moh,Selangor,Sabak Bernam
93,2022-01-01,hospital_moh,Selangor,Sabak Bernam
0,2015-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2016-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2017-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2018-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2019-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2020-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2021-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2022-01-01,hospital_non_moh,Selangor,Sabak Bernam
0,2015-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2016-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2017-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2018-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2019-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2020-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2021-01-01,special_medical_institution,Selangor,Sabak Bernam
0,2022-01-01,special_medical_institution,Selangor,Sabak Bernam
662,2015-01-01,all,Selangor,Sepang
694,2016-01-01,all,Selangor,Sepang
694,2017-01-01,all,Selangor,Sepang
694,2018-01-01,all,Selangor,Sepang
694,2019-01-01,all,Selangor,Sepang
767,2020-01-01,all,Selangor,Sepang
838,2021-01-01,all,Selangor,Sepang
1126,2022-01-01,all,Selangor,Sepang
662,2015-01-01,hospital_moh,Selangor,Sepang
694,2016-01-01,hospital_moh,Selangor,Sepang
694,2017-01-01,hospital_moh,Selangor,Sepang
694,2018-01-01,hospital_moh,Selangor,Sepang
694,2019-01-01,hospital_moh,Selangor,Sepang
767,2020-01-01,hospital_moh,Selangor,Sepang
838,2021-01-01,hospital_moh,Selangor,Sepang
1126,2022-01-01,hospital_moh,Selangor,Sepang
0,2015-01-01,hospital_non_moh,Selangor,Sepang
0,2016-01-01,hospital_non_moh,Selangor,Sepang
0,2017-01-01,hospital_non_moh,Selangor,Sepang
0,2018-01-01,hospital_non_moh,Selangor,Sepang
0,2019-01-01,hospital_non_moh,Selangor,Sepang
0,2020-01-01,hospital_non_moh,Selangor,Sepang
0,2021-01-01,hospital_non_moh,Selangor,Sepang
0,2022-01-01,hospital_non_moh,Selangor,Sepang
