asset_id,asset_name,category,state,district,lat,lon,nearest_pt_name,nearest_pt_type,distance_to_pt_m,distance_to_pt_km,nearest_bus_name,distance_to_bus_km,nearest_rail_name,distance_to_rail_km,nearest_ferry_name,distance_to_ferry_km,pt_access_tier
OSM_node_7837573031,Pintu Gerbang Kacapuri,Historic Site (Fort),Kedah,Kota Setar,6.109287,100.287682,Jeti Kuala Kedah,Ferry Terminal,326.2,0.326,Unnamed Bus Stop,0.456,Alor Setar,9.082,Jeti Kuala Kedah,0.326,High Access
OSM_way_286684935,Kompleks Rumah Kelahiran Mahathir Mohammad,Historic Site (Heritage),Kedah,Kota Setar,6.112994,100.36295,Hentian Seberang Perak,Bus Stop,199.3,0.199,Hentian Seberang Perak,0.199,Alor Setar,0.738,Sungai Kedah River Cruise,3.342,High Access
OSM_relation_12851045,Rumah Merdeka,Historic Site (Heritage),Kedah,Kota Setar,6.122997,100.35992,Bus to Ferry,Bus Stop,1028.7,1.029,Bus to Ferry,1.029,Alor Setar,1.507,Sungai Kedah River Cruise,3.938,Limited Access
OSM_node_5949076126,Convent Alor Setar,Historic Site (Memorial),Kedah,Kota Setar,6.124845,100.3685,Bus to Ferry,Bus Stop,830.0,0.83,Bus to Ferry,0.83,Alor Setar,1.272,Sungai Kedah River Cruise,3.178,Moderate Access
OSM_node_6192272088,Sejarah Tok Pasai,Historic Site (Memorial),Kedah,Kota Setar,6.10614,100.290472,Unnamed Bus Stop,Bus Stop,81.1,0.081,Unnamed Bus Stop,0.081,Alor Setar,8.8,Jeti Kuala Kedah,0.15,High Access
OSM_node_9463497233,慰霊碑,Historic Site (Memorial),Kedah,Kota Setar,6.114882,100.365182,Hentian Seberang Perak,Bus Stop,159.6,0.16,Hentian Seberang Perak,0.16,Alor Setar,0.515,Sungai Kedah River Cruise,3.126,High Access
OSM_node_3786211568,Alor Star 250 Tahun,Historic Site (Monument),Kedah,Kota Setar,6.118173,100.365818,Bus to Ferry,Bus Stop,190.0,0.19,Bus to Ferry,0.19,Alor Setar,0.672,Sungai Kedah River Cruise,3.144,High Access
OSM_way_286170229,Balai Besar,Historic Site (Monument),Kedah,Kota Setar,6.119827,100.366521,Bus to Ferry,Bus Stop,279.5,0.28,Bus to Ferry,0.28,Alor Setar,0.787,Sungai Kedah River Cruise,3.13,High Access
OSM_way_977473148,Replika Pintu Gerbang Istana Kota,Historic Site (Monument),Kedah,Kota Setar,6.120714,100.36644,Bus to Ferry,Bus Stop,376.0,0.376,Bus to Ferry,0.376,Alor Setar,0.88,Sungai Kedah River Cruise,3.174,High Access
OSM_node_7213798515,Replika Pintu Gerbang Kacapuri,Historic Site (Monument),Kedah,Kota Setar,6.136583,100.369141,Unnamed Bus Stop,Bus Stop,987.4,0.987,Unnamed Bus Stop,0.987,Alor Setar,2.571,Sungai Kedah River Cruise,3.969,Moderate Access
OSM_node_4286179992,Tugu Pahlawan,Historic Site (Monument),Kedah,Kota Setar,6.147325,100.372905,Unnamed Bus Stop,Bus Stop,380.3,0.38,Unnamed Bus Stop,0.38,Alor Setar,3.782,Sungai Kedah River Cruise,4.715,High Access
OSM_node_5382681823,Kapsul Masa UTC Kedah,Historic Site (Time Capsule),Kedah,Kota Setar,6.118494,100.370297,Bus to Ferry,Bus Stop,343.2,0.343,Bus to Ferry,0.343,Alor Setar,0.567,Sungai Kedah River Cruise,2.686,High Access
OSM_node_12378238596,Unnamed Historic Site (Wayside Shrine),Historic Site (Wayside Shrine),Kedah,Kota Setar,6.126823,100.370729,Bus to Ferry,Bus Stop,1104.9,1.105,Bus to Ferry,1.105,Alor Setar,1.492,Sungai Kedah River Cruise,3.099,Limited Access
OSM_way_286170254,Galeri Sultan Abdul Halim Mu'adzam Shah,Museum,Kedah,Kota Setar,6.121388,100.36683,Bus to Ferry,Bus Stop,440.5,0.441,Bus to Ferry,0.441,Alor Setar,0.934,Sungai Kedah River Cruise,3.163,Moderate Access
OSM_relation_15405318,Muzium Diraja,Museum,Kedah,Kota Setar,6.119569,100.366985,Bus to Ferry,Bus Stop,238.4,0.238,Bus to Ferry,0.238,Alor Setar,0.739,Sungai Kedah River Cruise,3.071,High Access
OSM_way_337002993,Muzium Kota Kuala Kedah,Museum,Kedah,Kota Setar,6.108947,100.287306,Jeti Kuala Kedah,Ferry Terminal,337.9,0.338,Unnamed Bus Stop,0.435,Alor Setar,9.126,Jeti Kuala Kedah,0.338,High Access
OSM_way_295809206,Muzium Negeri Kedah Darul Aman,Museum,Kedah,Kota Setar,6.135609,100.368887,Unnamed Bus Stop,Bus Stop,1048.3,1.048,Unnamed Bus Stop,1.048,Alor Setar,2.463,Sungai Kedah River Cruise,3.908,Limited Access
OSM_relation_19729776,Muzium Padi,Museum,Kedah,Kota Setar,6.191366,100.325961,Anak Bukit,Railway / Transit Station,5478.9,5.479,Unnamed Bus Stop,6.105,Anak Bukit,5.479,Jeti Kuala Kedah,10.153,Low Access
OSM_relation_19729777,Pusat Sains Negara Cawangan Wilayah Utara,Museum,Kedah,Kota Setar,6.1912,100.324474,Anak Bukit,Railway / Transit Station,5638.5,5.638,Unnamed Bus Stop,6.15,Anak Bukit,5.639,Jeti Kuala Kedah,10.072,Low Access
OSM_node_2903624916,Menara Tanjung Chali,Viewpoint,Kedah,Kota Setar,6.116874,100.362306,Hentian Seberang Perak,Bus Stop,452.4,0.452,Hentian Seberang Perak,0.452,Alor Setar,0.893,Sungai Kedah River Cruise,3.482,Moderate Access
OSM_node_4810859500,Starsky Restaurant & Lounge,Viewpoint,Kedah,Kota Setar,6.124542,100.367505,Bus to Ferry,Bus Stop,786.9,0.787,Bus to Ferry,0.787,Alor Setar,1.254,Sungai Kedah River Cruise,3.255,Moderate Access
OSM_node_12157746398,Unnamed Viewpoint,Viewpoint,Kedah,Kota Setar,6.189545,100.332184,Anak Bukit,Railway / Transit Station,4767.4,4.767,Unnamed Bus Stop,5.694,Anak Bukit,4.767,Jeti Kuala Kedah,10.264,Low Access
OSM_node_12157746428,Unnamed Viewpoint,Viewpoint,Kedah,Kota Setar,6.190134,100.332237,Anak Bukit,Railway / Transit Station,4771.4,4.771,Unnamed Bus Stop,5.752,Anak Bukit,4.771,Jeti Kuala Kedah,10.325,Low Access
OSM_node_12157746464,Unnamed Viewpoint,Viewpoint,Kedah,Kota Setar,6.19051,100.333795,Anak Bukit,Railway / Transit Station,4608.2,4.608,Unnamed Bus Stop,5.659,Anak Bukit,4.608,Jeti Kuala Kedah,10.441,Low Access
OSM_node_12157746465,Unnamed Viewpoint,Viewpoint,Kedah,Kota Setar,6.189807,100.334241,Anak Bukit,Railway / Transit Station,4546.7,4.547,Unnamed Bus Stop,5.569,Anak Bukit,4.547,Jeti Kuala Kedah,10.395,Low Access
OSM_node_7505075146,Dusun Eco,Attraction,Kedah,Kuala Muda,5.658982,100.361953,Jeti Pantai Merdeka,Ferry Terminal,1341.2,1.341,Unnamed Bus Stop,8.04,Sungai Petani,14.312,Jeti Pantai Merdeka,1.341,Limited Access
OSM_way_157511472,Jambatan Kereta Api Lama,Attraction,Kedah,Kuala Muda,5.566438,100.504109,Unnamed Bus Stop,Bus Stop,1556.8,1.557,Unnamed Bus Stop,1.557,Sungai Petani,8.645,Jeti Pantai Merdeka,18.764,Limited Access
OSM_node_7237804383,Pantai Merdeka,Attraction,Kedah,Kuala Muda,5.666128,100.367022,Jeti Pantai Merdeka,Ferry Terminal,369.1,0.369,Unnamed Bus Stop,7.103,Sungai Petani,13.878,Jeti Pantai Merdeka,0.369,High Access
OSM_way_422075314,Pusat Interpretasi Pelancongan Kuala Muda (Kompleks Jeti Semeling),Attraction,Kedah,Kuala Muda,5.681951,100.467204,Unnamed Bus Stop,Bus Stop,2714.9,2.715,Unnamed Bus Stop,2.715,Sungai Petani,5.009,Jeti Pantai Merdeka,10.966,Limited Access
OSM_node_5500281422,Sungai Tok Pawang Durian Orchard,Attraction,Kedah,Kuala Muda,5.764109,100.487073,Unnamed Bus Stop,Bus Stop,5073.6,5.074,Unnamed Bus Stop,5.074,Gurun,6.767,Jeti Tanjung Dawai,16.44,Low Access
OSM_way_379815650,Pantai Merdeka,Beach,Kedah,Kuala Muda,5.667957,100.369336,Jeti Pantai Merdeka,Ferry Terminal,83.6,0.084,Unnamed Bus Stop,6.831,Sungai Petani,13.666,Jeti Pantai Merdeka,0.084,High Access
OSM_way_379815643,Unnamed Beach,Beach,Kedah,Kuala Muda,5.664339,100.357975,Jeti Pantai Merdeka,Ferry Terminal,1329.1,1.329,Unnamed Bus Stop,7.663,Sungai Petani,14.832,Jeti Pantai Merdeka,1.329,Limited Access
OSM_way_379815647,Unnamed Beach,Beach,Kedah,Kuala Muda,5.661506,100.336995,Jeti Pantai Merdeka,Ferry Terminal,3651.3,3.651,Unnamed Bus Stop,9.155,Sungai Petani,17.091,Jeti Pantai Merdeka,3.651,Low Access
OSM_way_379815651,Unnamed Beach,Beach,Kedah,Kuala Muda,5.658004,100.333605,Jeti Pantai Merdeka,Ferry Terminal,4114.1,4.114,Unnamed Bus Stop,9.693,Sungai Petani,17.423,Jeti Pantai Merdeka,4.114,Low Access
OSM_way_379815652,Unnamed Beach,Beach,Kedah,Kuala Muda,5.66849,100.341363,Jeti Tanjung Dawai,Ferry Terminal,2935.1,2.935,Unnamed Bus Stop,8.246,Sungai Petani,16.723,Jeti Tanjung Dawai,2.935,Limited Access
OSM_way_379815654,Unnamed Beach,Beach,Kedah,Kuala Muda,5.662446,100.338324,Jeti Pantai Merdeka,Ferry Terminal,3485.4,3.485,Unnamed Bus Stop,8.983,Sungai Petani,16.957,Jeti Pantai Merdeka,3.485,Low Access
OSM_way_379815658,Unnamed Beach,Beach,Kedah,Kuala Muda,5.669682,100.348505,Jeti Tanjung Dawai,Ferry Terminal,2167.5,2.167,Unnamed Bus Stop,7.67,Sungai Petani,15.967,Jeti Tanjung Dawai,2.167,Limited Access
OSM_way_379815659,Unnamed Beach,Beach,Kedah,Kuala Muda,5.665378,100.339889,Jeti Tanjung Dawai,Ferry Terminal,3234.9,3.235,Unnamed Bus Stop,8.619,Sungai Petani,16.83,Jeti Tanjung Dawai,3.235,Low Access
OSM_node_7215604070,Unnamed Historic Site,Historic Site,Kedah,Kuala Muda,5.671834,100.465795,Unnamed Bus Stop,Bus Stop,3849.2,3.849,Unnamed Bus Stop,3.849,Sungai Petani,4.18,Jeti Pantai Merdeka,10.714,Low Access
OSM_way_1287104062,Kompleks Arkeologi Pengkalan Bujang,Historic Site (Archaeological Site),Kedah,Kuala Muda,5.684385,100.424078,Unnamed Bus Stop,Bus Stop,4281.5,4.282,Unnamed Bus Stop,4.281,Sungai Petani,8.636,Jeti Pantai Merdeka,6.333,Low Access
OSM_way_387592090,Lembah Bujang,Historic Site (Archaeological Site),Kedah,Kuala Muda,5.738376,100.413768,Unnamed Bus Stop,Bus Stop,3192.2,3.192,Unnamed Bus Stop,3.192,Gurun,11.899,Jeti Tanjung Dawai,8.46,Low Access
OSM_way_387592106,Tapak Arkeologi Sungai Batu,Historic Site (Archaeological Site),Kedah,Kuala Muda,5.694714,100.451961,Unnamed Bus Stop,Bus Stop,2472.0,2.472,Unnamed Bus Stop,2.472,Sungai Petani,7.124,Jeti Pantai Merdeka,9.624,Limited Access
OSM_way_387592107,Tapak Arkeologi Sungai Batu,Historic Site (Archaeological Site),Kedah,Kuala Muda,5.694081,100.454743,Unnamed Bus Stop,Bus Stop,2253.5,2.253,Unnamed Bus Stop,2.254,Sungai Petani,6.887,Jeti Pantai Merdeka,9.898,Limited Access
OSM_way_387592108,Tapak Arkeologi Sungai Batu,Historic Site (Archaeological Site),Kedah,Kuala Muda,5.696054,100.452387,Unnamed Bus Stop,Bus Stop,2357.6,2.358,Unnamed Bus Stop,2.358,Sungai Petani,7.216,Jeti Pantai Merdeka,9.715,Limited Access
OSM_way_809447684,Galeri Tsunami,Historic Site (Memorial),Kedah,Kuala Muda,5.584872,100.339619,Balai Polis Kuala Muda,Bus Stop,1983.2,1.983,Balai Polis Kuala Muda,1.983,Sungai Petani,17.897,Jeti Pantai Merdeka,9.871,Limited Access
OSM_way_788099866,"Tugu Peringatan Tsunami Kota Kuala Muda, Kedah",Historic Site (Memorial),Kedah,Kuala Muda,5.586217,100.339891,Balai Polis Kuala Muda,Bus Stop,2098.2,2.098,Balai Polis Kuala Muda,2.098,Sungai Petani,17.815,Jeti Pantai Merdeka,9.72,Limited Access
OSM_way_681370851,Unnamed Historic Site (Ruins),Historic Site (Ruins),Kedah,Kuala Muda,5.739156,100.413603,Unnamed Bus Stop,Bus Stop,3211.9,3.212,Unnamed Bus Stop,3.212,Gurun,11.841,Jeti Tanjung Dawai,8.516,Low Access
OSM_way_681370871,Unnamed Historic Site (Ruins),Historic Site (Ruins),Kedah,Kuala Muda,5.739471,100.413169,Unnamed Bus Stop,Bus Stop,3184.0,3.184,Unnamed Bus Stop,3.184,Gurun,11.842,Jeti Tanjung Dawai,8.514,Low Access
OSM_way_681370873,Unnamed Historic Site (Ruins),Historic Site (Ruins),Kedah,Kuala Muda,5.739369,100.4132,Unnamed Bus Stop,Bus Stop,3182.1,3.182,Unnamed Bus Stop,3.182,Gurun,11.849,Jeti Tanjung Dawai,8.507,Low Access
OSM_way_1311744373,Unnamed Historic Site (Ruins),Historic Site (Ruins),Kedah,Kuala Muda,5.738586,100.413964,Unnamed Bus Stop,Bus Stop,3221.6,3.222,Unnamed Bus Stop,3.222,Gurun,11.868,Jeti Tanjung Dawai,8.492,Low Access
OSM_way_387592088,Makam Sultan Al Mudzaffar Shah,Historic Site (Tomb),Kedah,Kuala Muda,5.685801,100.447784,Unnamed Bus Stop,Bus Stop,3431.9,3.432,Unnamed Bus Stop,3.432,Sungai Petani,6.672,Jeti Pantai Merdeka,8.92,Low Access
OSM_node_12144765225,Unnamed Historic Site (Wayside Shrine),Historic Site (Wayside Shrine),Kedah,Kuala Muda,5.604713,100.456533,Peladang Sungai Petani,Bus Stop,2451.3,2.451,Peladang Sungai Petani,2.451,Sungai Petani,5.662,Jeti Pantai Merdeka,12.001,Limited Access
OSM_way_387592091,Muzium Arkeologi Lembah Bujang,Museum,Kedah,Kuala Muda,5.738082,100.414483,Unnamed Bus Stop,Bus Stop,3252.0,3.252,Unnamed Bus Stop,3.252,Gurun,11.879,Jeti Tanjung Dawai,8.486,Low Access
OSM_node_12141806159,Unnamed Viewpoint,Viewpoint,Kedah,Kuala Muda,5.755498,100.42231,Unnamed Bus Stop,Bus Stop,4610.2,4.61,Unnamed Bus Stop,4.61,Gurun,9.814,Jeti Tanjung Dawai,10.543,Low Access
OSM_node_12144765217,Unnamed Viewpoint,Viewpoint,Kedah,Kuala Muda,5.60316,100.457299,Peladang Sungai Petani,Bus Stop,2506.7,2.507,Peladang Sungai Petani,2.507,Sungai Petani,5.739,Jeti Pantai Merdeka,12.172,Limited Access
OSM_node_12144765343,Unnamed Viewpoint,Viewpoint,Kedah,Kuala Muda,5.602571,100.448386,Peladang Sungai Petani,Bus Stop,3316.1,3.316,Peladang Sungai Petani,3.316,Sungai Petani,6.458,Jeti Pantai Merdeka,11.437,Low Access
OSM_node_12550931627,Berangan Aqua Park,Water Park,Kedah,Kuala Muda,5.581417,100.480101,Jalan Paya Keladi,Bus Stop,3579.3,3.579,Jalan Paya Keladi,3.579,Sungai Petani,6.937,Jeti Pantai Merdeka,15.644,Low Access
OSM_way_558261175,The Carnivall,Water Park,Kedah,Kuala Muda,5.661909,100.524566,Unnamed Bus Stop,Bus Stop,2182.5,2.183,Unnamed Bus Stop,2.183,Sungai Petani,4.351,Jeti Pantai Merdeka,17.235,Limited Access
OSM_node_13766755001,"Air Terjun 7 Beradik , 08300 Gurun , Kedah",Waterfall,Kedah,Kuala Muda,5.795671,100.473256,Unnamed Bus Stop,Bus Stop,1586.0,1.586,Unnamed Bus Stop,1.586,Gurun,3.224,Jeti Tanjung Dawai,17.597,Limited Access
OSM_node_3908564073,Air Terjun Sungai Batu Pahat,Waterfall,Kedah,Kuala Muda,5.738127,100.415036,Unnamed Bus Stop,Bus Stop,3310.4,3.31,Unnamed Bus Stop,3.31,Gurun,11.838,Jeti Tanjung Dawai,8.529,Low Access
OSM_node_11992531990,Taman Kucing,Zoo,Kedah,Kuala Muda,5.648022,100.463507,DSOP Sungai Petani,Bus Stop,2720.5,2.72,DSOP Sungai Petani,2.72,Sungai Petani,3.004,Jeti Pantai Merdeka,10.7,Limited Access
OSM_node_4920149323,BDB Bike Park,Attraction,Kedah,Kubang Pasu,6.248235,100.44659,Unnamed Bus Stop,Bus Stop,3101.7,3.102,Unnamed Bus Stop,3.102,Stesen Bas Bandar Darulaman,3.232,Sungai Kedah River Cruise,16.486,Low Access
OSM_node_3264883867,Darulaman Golf & Country Club,Attraction,Kedah,Kubang Pasu,6.247782,100.438415,Unnamed Bus Stop,Bus Stop,2233.2,2.233,Unnamed Bus Stop,2.233,Stesen Bas Bandar Darulaman,2.41,Sungai Kedah River Cruise,16.133,Limited Access
OSM_node_3608190314,Flower Clock of UUM,Attraction,Kedah,Kubang Pasu,6.467823,100.505279,UUM,Bus Stop,556.3,0.556,UUM,0.556,Stesen Bas dan Teksi,9.428,Sungai Kedah River Cruise,41.676,Moderate Access
OSM_node_6712506686,Kampung Bendahara,Attraction,Kedah,Kubang Pasu,6.396191,100.325703,Kodiang,Railway / Transit Station,3795.7,3.796,Unnamed Bus Stop,4.492,Kodiang,3.796,Terminal Feri Kuala Perlis,21.943,Low Access
OSM_node_6712506687,Kampung Bendahara,Attraction,Kedah,Kubang Pasu,6.396459,100.325807,Kodiang,Railway / Transit Station,3825.6,3.826,Unnamed Bus Stop,4.496,Kodiang,3.826,Terminal Feri Kuala Perlis,21.954,Low Access
OSM_node_6712510885,Kampung Pering,Attraction,Kedah,Kubang Pasu,6.371452,100.33614,Kodiang,Railway / Transit Station,3687.2,3.687,Unnamed Bus Stop,6.752,Kodiang,3.687,Terminal Feri Kuala Perlis,23.281,Low Access
OSM_node_6712510886,Kampung Pering,Attraction,Kedah,Kubang Pasu,6.372346,100.334877,Kodiang,Railway / Transit Station,3551.2,3.551,Unnamed Bus Stop,6.581,Kodiang,3.551,Terminal Feri Kuala Perlis,23.13,Low Access
OSM_node_3929296731,Rimba Rekreasi Bukit Wang,Attraction,Kedah,Kubang Pasu,6.318815,100.483109,Unnamed Bus Stop,Bus Stop,11222.8,11.223,Unnamed Bus Stop,11.223,Stesen Bas Bandar Darulaman,11.541,Sungai Kedah River Cruise,25.279,Low Access
OSM_node_3178231284,Sime Darby Lake,Attraction,Kedah,Kubang Pasu,6.467587,100.501485,UUM,Bus Stop,874.2,0.874,UUM,0.874,Stesen Bas dan Teksi,9.039,Sungai Kedah River Cruise,41.527,Moderate Access
OSM_node_3608427566,Tasik Guthrie,Attraction,Kedah,Kubang Pasu,6.468263,100.501547,UUM,Bus Stop,905.0,0.905,UUM,0.905,Stesen Bas dan Teksi,9.079,Sungai Kedah River Cruise,41.601,Moderate Access
OSM_node_3739994926,Kubu British,Historic Site,Kedah,Kubang Pasu,6.20475,100.403978,Unnamed Bus Stop,Bus Stop,1742.0,1.742,Unnamed Bus Stop,1.742,Stesen Bas Bandar Darulaman,3.92,Sungai Kedah River Cruise,10.613,Limited Access
OSM_node_3739994927,Kubu British,Historic Site,Kedah,Kubang Pasu,6.204938,100.404813,Unnamed Bus Stop,Bus Stop,1731.2,1.731,Unnamed Bus Stop,1.731,Stesen Bas Bandar Darulaman,3.86,Sungai Kedah River Cruise,10.645,Limited Access
OSM_way_370289667,Kubu British,Historic Site,Kedah,Kubang Pasu,6.271875,100.399525,Unnamed Bus Stop,Bus Stop,4192.6,4.193,Unnamed Bus Stop,4.193,Stesen Bas Bandar Darulaman,4.564,Sungai Kedah River Cruise,18.011,Low Access
OSM_way_355236587,Tugu Pahlawan,Historic Site (Monument),Kedah,Kubang Pasu,6.473065,100.50701,UUM,Bus Stop,1021.6,1.022,UUM,1.022,Stesen Bas dan Teksi,9.863,Sungai Kedah River Cruise,42.289,Limited Access
OSM_way_318838905,Istana Tunku Kudin,Historic Site (Ruins),Kedah,Kubang Pasu,6.209815,100.431859,Stesen Bas Bandar Darulaman,Railway / Transit Station,3205.3,3.205,Unnamed Bus Stop,3.302,Stesen Bas Bandar Darulaman,3.205,Sungai Kedah River Cruise,11.916,Low Access
OSM_node_5411633259,Muzium Pengurusan UUM,Museum,Kedah,Kubang Pasu,6.461349,100.505582,UUM,Bus Stop,437.8,0.438,UUM,0.438,Stesen Bas dan Teksi,9.171,Sungai Kedah River Cruise,41.001,Moderate Access
OSM_way_487247066,Fantasia Aquapark,Theme Park,Kedah,Kubang Pasu,6.254612,100.438942,Unnamed Bus Stop,Bus Stop,2669.9,2.67,Unnamed Bus Stop,2.67,Stesen Bas Bandar Darulaman,2.93,Sungai Kedah River Cruise,16.873,Limited Access
OSM_node_8562554317,Unnamed Viewpoint,Viewpoint,Kedah,Kubang Pasu,6.386688,100.368563,Kodiang,Railway / Transit Station,7489.7,7.49,Unnamed Bus Stop,9.346,Kodiang,7.49,Terminal Feri Kuala Perlis,26.713,Low Access
OSM_node_12165783747,Unnamed Viewpoint,Viewpoint,Kedah,Kubang Pasu,6.271763,100.455275,Unnamed Bus Stop,Bus Stop,5282.5,5.282,Unnamed Bus Stop,5.283,Stesen Bas Bandar Darulaman,5.558,Sungai Kedah River Cruise,19.272,Low Access
OSM_node_12165783749,Unnamed Viewpoint,Viewpoint,Kedah,Kubang Pasu,6.26975,100.449279,Unnamed Bus Stop,Bus Stop,4647.4,4.647,Unnamed Bus Stop,4.647,Stesen Bas Bandar Darulaman,4.942,Sungai Kedah River Cruise,18.832,Low Access
OSM_node_12165783750,Unnamed Viewpoint,Viewpoint,Kedah,Kubang Pasu,6.272106,100.454135,Unnamed Bus Stop,Bus Stop,5215.4,5.215,Unnamed Bus Stop,5.215,Stesen Bas Bandar Darulaman,5.498,Sungai Kedah River Cruise,19.262,Low Access
OSM_node_12170014317,Unnamed Viewpoint,Viewpoint,Kedah,Kubang Pasu,6.423227,100.374579,Stesen Bas dan Teksi,Railway / Transit Station,6031.1,6.031,Unnamed Bus Stop,9.91,Stesen Bas dan Teksi,6.031,Terminal Feri Kuala Perlis,27.498,Low Access
OSM_node_12170014343,Unnamed Viewpoint,Viewpoint,Kedah,Kubang Pasu,6.425311,100.379152,Stesen Bas dan Teksi,Railway / Transit Station,5498.1,5.498,Unnamed Bus Stop,10.451,Stesen Bas dan Teksi,5.498,Terminal Feri Kuala Perlis,28.026,Low Access
OSM_node_12167454968,Air Terjun Tirai,Waterfall,Kedah,Kubang Pasu,6.392778,100.523052,Unnamed Bus Stop,Bus Stop,7112.6,7.113,Unnamed Bus Stop,7.113,Stesen Bas dan Teksi,11.296,Sungai Kedah River Cruise,34.588,Low Access
OSM_node_11415241370,Infineon Technologies (Kulim) Sdn. Bhd.,Attraction,Kedah,Kulim,5.399599,100.590648,Intel KM2 exit gate,Bus Stop,2771.9,2.772,Intel KM2 exit gate,2.772,Tasek Gelugor,13.761,Unnamed Ferry Terminal,22.737,Limited Access
OSM_node_13179937101,KM2,Attraction,Kedah,Kulim,5.424719,100.588232,Intel KM2 exit gate,Bus Stop,301.5,0.301,Intel KM2 exit gate,0.302,Tasek Gelugor,11.861,Unnamed Ferry Terminal,23.748,High Access
OSM_node_9743578517,TIAHEERA HALL,Attraction,Kedah,Kulim,5.363437,100.526433,Unnamed Bus Stop,Bus Stop,1459.5,1.46,Unnamed Bus Stop,1.459,Bukit Mertajam,8.759,Unnamed Ferry Terminal,14.632,Limited Access
OSM_node_12149776039,Unnamed Viewpoint,Viewpoint,Kedah,Kulim,5.33436,100.562125,Unnamed Bus Stop,Bus Stop,2747.4,2.747,Unnamed Bus Stop,2.747,Simpang Ampat,10.496,Unnamed Ferry Terminal,17.796,Limited Access
OSM_node_12149776065,Unnamed Viewpoint,Viewpoint,Kedah,Kulim,5.335889,100.554583,Unnamed Bus Stop,Bus Stop,1908.5,1.909,Unnamed Bus Stop,1.909,Simpang Ampat,9.882,Unnamed Ferry Terminal,16.983,Limited Access
OSM_node_13293965741,Sungai Tengas Falls,Waterfall,Kedah,Kulim,5.312464,100.654957,Unnamed Bus Stop,Bus Stop,5552.3,5.552,Unnamed Bus Stop,5.552,Simpang Ampat,19.526,Firefly tour boat jetty,25.793,Low Access
OSM_way_334435367,Underwater World,Aquarium,Kedah,Langkawi,6.287832,99.728615,Awana Pier,Ferry Terminal,3237.3,3.237,Terminal Bas Kuala Perlis,46.182,Langkawi SkyCab,11.203,Awana Pier,3.237,Low Access
OSM_node_6702747985,Ancient tomb Makam Purba,Attraction,Kedah,Langkawi,6.348771,99.766617,Telaga Harbor,Ferry Terminal,9176.0,9.176,Terminal Bas Kuala Perlis,40.685,Langkawi SkyCab,10.804,Telaga Harbor,9.176,Low Access
OSM_node_5377343721,Arrival Local Boats From Kuah,Attraction,Kedah,Langkawi,6.253208,99.860227,Unnamed Ferry Terminal,Ferry Terminal,41.6,0.042,Terminal Bas Kuala Perlis,34.004,Langkawi SkyCab,24.632,Unnamed Ferry Terminal,0.042,High Access
OSM_node_3454996363,Bat Cave,Attraction,Kedah,Langkawi,6.401846,99.859259,Kuah Ferry Terminal,Ferry Terminal,10689.2,10.689,Terminal Bas Kuala Perlis,30.06,Langkawi SkyCab,21.053,Kuah Ferry Terminal,10.689,Low Access
OSM_node_5437723224,"Beach, Very Private",Attraction,Kedah,Langkawi,6.424498,99.79181,Telaga Harbor,Ferry Terminal,13451.1,13.451,Terminal Bas Kuala Perlis,37.634,Langkawi SkyCab,14.573,Telaga Harbor,13.451,Low Access
OSM_node_2125027403,Beras Terbakar,Attraction,Kedah,Langkawi,6.354664,99.731239,Telaga Harbor,Ferry Terminal,5214.9,5.215,Terminal Bas Kuala Perlis,44.492,Langkawi SkyCab,6.85,Telaga Harbor,5.215,Low Access
OSM_node_2125086234,Buffalo,Attraction,Kedah,Langkawi,6.37091,99.763097,Telaga Harbor,Ferry Terminal,8605.5,8.605,Terminal Bas Kuala Perlis,40.814,Langkawi SkyCab,10.127,Telaga Harbor,8.606,Low Access
OSM_node_4542826992,Carting,Attraction,Kedah,Langkawi,6.401077,99.852419,Kuah Ferry Terminal,Ferry Terminal,10565.7,10.566,Terminal Bas Kuala Perlis,30.816,Langkawi SkyCab,20.292,Kuah Ferry Terminal,10.566,Low Access
OSM_node_3454996364,Crocodile Cave,Attraction,Kedah,Langkawi,6.424159,99.846966,Kuah Ferry Terminal,Ferry Terminal,13136.7,13.137,Terminal Bas Kuala Perlis,31.55,Langkawi SkyCab,20.292,Kuah Ferry Terminal,13.137,Low Access
