asset_id,asset_name,category,state,district,lat,lon,nearest_healthcare_name,nearest_healthcare_type,distance_to_healthcare_m,distance_to_healthcare_km,nearest_hospital_name,distance_to_hospital_km,nearest_clinic_name,distance_to_clinic_km,nearest_pharmacy_name,distance_to_pharmacy_km,healthcare_access_tier,hospital_access_tier
OSM_way_421464192,Turtle Beach 2,Beach,Sarawak,Bintulu,3.400696,113.17862,Bintulu General Hospital,Hospital,20818.4,20.818,Bintulu General Hospital,20.818,Klinik Syazwani Sdn Bhd,26.309,Guardian,25.719,Low Access,Limited Emergency Access
OSM_way_421459776,Unnamed Beach,Beach,Sarawak,Bintulu,3.332584,113.137277,Bintulu General Hospital,Hospital,12091.8,12.092,Bintulu General Hospital,12.092,Klinik Syazwani Sdn Bhd,17.482,Guardian,16.892,Low Access,Moderate Emergency Access
OSM_way_421464128,Unnamed Beach,Beach,Sarawak,Bintulu,3.390274,113.171788,Bintulu General Hospital,Hospital,19454.1,19.454,Bintulu General Hospital,19.454,Klinik Syazwani Sdn Bhd,24.93,Guardian,24.339,Low Access,Limited Emergency Access
OSM_way_421464130,Unnamed Beach,Beach,Sarawak,Bintulu,3.380836,113.16884,Bintulu General Hospital,Hospital,18367.5,18.367,Bintulu General Hospital,18.368,Klinik Syazwani Sdn Bhd,23.867,Guardian,23.278,Low Access,Limited Emergency Access
OSM_way_421464134,Unnamed Beach,Beach,Sarawak,Bintulu,3.415663,113.193651,Bintulu General Hospital,Hospital,23037.0,23.037,Bintulu General Hospital,23.037,Klinik Syazwani Sdn Bhd,28.596,Guardian,28.009,Low Access,Limited Emergency Access
OSM_way_421468338,Unnamed Beach,Beach,Sarawak,Bintulu,3.452448,113.239679,Bintulu General Hospital,Hospital,29106.2,29.106,Bintulu General Hospital,29.106,Klinik Syazwani Sdn Bhd,34.834,Guardian,34.256,Low Access,Limited Emergency Access
OSM_way_421468339,Unnamed Beach,Beach,Sarawak,Bintulu,3.482033,113.27426,Bintulu General Hospital,Hospital,33958.1,33.958,Bintulu General Hospital,33.958,Klinik Syazwani Sdn Bhd,39.755,Guardian,39.183,Low Access,Remote Emergency Access
OSM_way_421468340,Unnamed Beach,Beach,Sarawak,Bintulu,3.357439,113.157204,Bintulu General Hospital,Hospital,15475.4,15.475,Bintulu General Hospital,15.475,Klinik Syazwani Sdn Bhd,20.985,Guardian,20.398,Low Access,Limited Emergency Access
OSM_node_5331269830,Clock Tower Bintulu,Historic Site (Monument),Sarawak,Bintulu,3.17325,113.03886,Unnamed Pharmacy,Pharmacy,321.0,0.321,Bintulu Medical Center,3.601,Klinik Haji Roslan,0.631,Unnamed Pharmacy,0.321,High Access,High Emergency Access
OSM_node_4474603694,Monument Council of State,Historic Site (Monument),Sarawak,Bintulu,3.173071,113.038783,Unnamed Pharmacy,Pharmacy,313.5,0.314,Bintulu Medical Center,3.622,Klinik Haji Roslan,0.629,Unnamed Pharmacy,0.314,High Access,High Emergency Access
OSM_node_10136525217,BTU metrology,Viewpoint,Sarawak,Bintulu,3.220908,113.085722,Columbia Asia Hospital,Hospital,1354.5,1.355,Columbia Asia Hospital,1.354,Klinik Syazwani Sdn Bhd,4.184,Guardian,3.685,High Access,High Emergency Access
OSM_node_8840676617,Unnamed Viewpoint,Viewpoint,Sarawak,Bintulu,3.199283,113.044719,Bintulu Medical Center,Hospital,1321.2,1.321,Bintulu Medical Center,1.321,Klinik Syazwani Sdn Bhd,1.341,Guardian,1.519,High Access,High Emergency Access
OSM_node_4476143993,Tumbina Bintulu,Zoo,Sarawak,Bintulu,3.204337,113.047415,Bintulu Medical Center,Hospital,1099.1,1.099,Bintulu Medical Center,1.099,Klinik Syazwani Sdn Bhd,1.302,Guardian,1.236,High Access,High Emergency Access
OSM_node_4694863593,Bukit Mabong,Attraction,Sarawak,Bukit Mabong,2.066667,113.666667,Belaga Health Clinic,Clinic,71838.3,71.838,Hospital Kapit,80.775,Belaga Health Clinic,71.838,Watsons,80.667,Low Access,Remote Emergency Access
OSM_node_5756523021,Unnamed Viewpoint,Viewpoint,Sarawak,Bukit Mabong,1.893464,113.83159,Belaga Health Clinic,Clinic,90196.9,90.197,Hospital Kapit,99.8,Belaga Health Clinic,90.197,Watsons,99.738,Low Access,Remote Emergency Access
OSM_node_5756523022,Unnamed Waterfall,Waterfall,Sarawak,Bukit Mabong,1.878852,113.826864,Belaga Health Clinic,Clinic,91776.1,91.776,Hospital Kapit,99.508,Belaga Health Clinic,91.776,Watsons,99.45,Low Access,Remote Emergency Access
OSM_node_13605994430,Pantai Kampung Penat,Beach,Sarawak,Dalat,2.885176,111.96899,Klinik Kesihatan Oya,Clinic,10617.1,10.617,Mukah Hospital,12.193,Klinik Kesihatan Oya,10.617,Setiaraja Pharmacy,13.711,Low Access,Moderate Emergency Access
OSM_way_1484462503,Pantai Kampung Penat,Beach,Sarawak,Dalat,2.885472,111.969267,Klinik Kesihatan Oya,Clinic,10655.5,10.655,Mukah Hospital,12.157,Klinik Kesihatan Oya,10.656,Setiaraja Pharmacy,13.678,Low Access,Moderate Emergency Access
OSM_node_11885721339,Julau Interchange,Attraction,Sarawak,Julau,2.059023,111.905511,Klinik Kesihatan Julau,Clinic,4043.4,4.043,Klinik Komuniti Sentosa,23.475,Klinik Kesihatan Julau,4.043,Ben's Pharmacy,21.322,Moderate Access,Limited Emergency Access
OSM_node_14076150588,Kanowit Dabai Landmark,Attraction,Sarawak,Kanowit,2.099941,112.1565,KK Pharmacy,Pharmacy,55.7,0.056,Kanowit Hospital,0.621,Unnamed Clinic,26.085,KK Pharmacy,0.056,High Access,High Emergency Access
OSM_node_14076150557,Kanowit Waterfront,Attraction,Sarawak,Kanowit,2.098571,112.156009,KK Pharmacy,Pharmacy,167.5,0.168,Kanowit Hospital,0.673,Unnamed Clinic,26.134,KK Pharmacy,0.168,High Access,High Emergency Access
OSM_node_5458042927,Victory Pelita Kabah Sdn Bhd,Viewpoint,Sarawak,Kanowit,2.124168,112.320935,NSS PHARMACY,Pharmacy,18390.0,18.39,Kanowit Hospital,18.971,Klinik Ng Tekalit,35.904,NSS PHARMACY,18.39,Low Access,Limited Emergency Access
OSM_node_5152873322,Bundong Sungai Sebabai,Attraction,Sarawak,Kapit,1.948345,112.906765,Klinik Kesihatan Kapit,Clinic,7577.2,7.577,Hospital Kapit,8.284,Klinik Kesihatan Kapit,7.577,Pokiong Pharmacy,8.416,Limited Access,Moderate Emergency Access
OSM_node_5281574522,Daily Market,Attraction,Sarawak,Kapit,2.016292,112.939136,Pokiong Pharmacy,Pharmacy,98.9,0.099,Hospital Kapit,0.475,Red Crescent,0.146,Pokiong Pharmacy,0.099,High Access,High Emergency Access
OSM_node_5144411422,Gimnasium Rakyat,Attraction,Sarawak,Kapit,2.013538,112.949409,Watsons,Pharmacy,705.6,0.706,Hospital Kapit,0.75,Red Crescent,1.274,Watsons,0.706,High Access,High Emergency Access
OSM_node_5152860124,Long house - Rumah Panjang Braoh,Attraction,Sarawak,Kapit,1.92838,113.035862,Hospital Kapit,Hospital,14032.7,14.033,Hospital Kapit,14.033,Red Crescent,14.525,Watsons,14.113,Low Access,Moderate Emergency Access
OSM_node_5152873321,Long house - Rumah Panjang Bundong,Attraction,Sarawak,Kapit,1.949136,112.906732,Klinik Kesihatan Kapit,Clinic,7494.2,7.494,Hospital Kapit,8.209,Klinik Kesihatan Kapit,7.494,Pokiong Pharmacy,8.339,Limited Access,Moderate Emergency Access
OSM_node_5152873421,Long house - Rumah Panjang NG Antaroh,Attraction,Sarawak,Kapit,1.935339,112.999631,Hospital Kapit,Hospital,10753.8,10.754,Hospital Kapit,10.754,Red Crescent,11.196,Watsons,10.878,Low Access,Moderate Emergency Access
OSM_node_5152860024,Long house - Rumah Panjang Osmond,Attraction,Sarawak,Kapit,1.948993,112.905999,Klinik Kesihatan Kapit,Clinic,7532.7,7.533,Hospital Kapit,8.263,Klinik Kesihatan Kapit,7.533,Pokiong Pharmacy,8.39,Limited Access,Moderate Emergency Access
OSM_node_5152860125,Long house - Rumah Panjang Williamubu,Attraction,Sarawak,Kapit,1.929529,113.038965,Hospital Kapit,Hospital,14205.8,14.206,Hospital Kapit,14.206,Red Crescent,14.703,Watsons,14.281,Low Access,Moderate Emergency Access
OSM_node_5152860027,Punan Ba,Attraction,Sarawak,Kapit,2.381124,113.348613,Belaga Health Clinic,Clinic,59570.1,59.57,Hospital Kapit,60.772,Belaga Health Clinic,59.57,Guardian,60.55,Low Access,Remote Emergency Access
OSM_node_5152873422,Rapids,Attraction,Sarawak,Kapit,2.192588,113.06065,Guardian,Pharmacy,23482.2,23.482,Hospital Kapit,23.739,Red Crescent,23.882,Guardian,23.482,Low Access,Limited Emergency Access
OSM_node_5134304721,Rumah Jantok,Attraction,Sarawak,Kapit,1.939171,112.828317,Klinik Kesihatan Kapit,Clinic,13644.8,13.645,Hospital Kapit,15.181,Klinik Kesihatan Kapit,13.645,Pokiong Pharmacy,15.098,Low Access,Limited Emergency Access
OSM_node_5152860123,Rumah Panjang Juntan,Attraction,Sarawak,Kapit,1.960821,112.916405,Klinik Kesihatan Kapit,Clinic,5988.1,5.988,Hospital Kapit,6.562,Klinik Kesihatan Kapit,5.988,Pokiong Pharmacy,6.714,Limited Access,Moderate Emergency Access
OSM_node_5152860026,Sungai Pelajau Jala,Attraction,Sarawak,Kapit,1.950867,112.956394,Hospital Kapit,Hospital,7138.4,7.138,Hospital Kapit,7.138,Red Crescent,7.429,Watsons,7.333,Limited Access,Moderate Emergency Access
OSM_node_5152860025,Sungai Sebaneng,Attraction,Sarawak,Kapit,1.959073,112.915733,Klinik Kesihatan Kapit,Clinic,6191.7,6.192,Hospital Kapit,6.769,Klinik Kesihatan Kapit,6.192,Pokiong Pharmacy,6.921,Limited Access,Moderate Emergency Access
OSM_node_5144391225,Clock Tower,Historic Site (Monument),Sarawak,Kapit,2.016126,112.937641,Red Crescent,Clinic,90.9,0.091,Hospital Kapit,0.612,Red Crescent,0.091,Pokiong Pharmacy,0.263,High Access,High Emergency Access
OSM_way_193362573,Fort Sylvia,Museum,Sarawak,Kapit,2.017244,112.941944,Guardian,Pharmacy,165.2,0.165,Hospital Kapit,0.379,Red Crescent,0.47,Guardian,0.165,High Access,High Emergency Access
OSM_node_5748492921,Muzium Kapit,Museum,Sarawak,Kapit,2.015494,112.942664,Watsons,Pharmacy,102.6,0.103,Hospital Kapit,0.176,Red Crescent,0.506,Watsons,0.103,High Access,High Emergency Access
OSM_node_1424328855,Annah Rais Longhouse,Attraction,Sarawak,Kuching,1.156142,110.265392,Klinik Kesihatan Braang Bayur,Clinic,10594.2,10.594,Klinik Kesihatan Teng Bukap,12.585,Klinik Kesihatan Braang Bayur,10.594,Watsons Eastern Mall Siburan,27.58,Low Access,Moderate Emergency Access
OSM_node_5168210221,Atelier Sarawak,Attraction,Sarawak,Kuching,1.549919,110.345765,Wong Yieng Beauty Professional Centre,Clinic,856.9,0.857,Hospital Umum Sarawak,1.038,Wong Yieng Beauty Professional Centre,0.857,UMH,1.095,High Access,High Emergency Access
OSM_node_5774742854,"Barbed wire fence, waöl on tje right side of the fence at the gate to enter the beach",Attraction,Sarawak,Kuching,1.730468,110.313959,Unnamed Pharmacy,Pharmacy,2219.4,2.219,Klinik Kesihatan Buntal,6.991,Klinik Kesihatan Petra Jaya,15.705,Unnamed Pharmacy,2.219,Moderate Access,Moderate Emergency Access
OSM_node_5774746855,Bishop's house,Attraction,Sarawak,Kuching,1.556758,110.346588,Klinik Kesihatan Jalan Masjid,Clinic,429.7,0.43,Hospital Umum Sarawak,1.714,Klinik Kesihatan Jalan Masjid,0.43,Oriental Pharmacy,0.544,High Access,High Emergency Access
OSM_node_12671269040,Blue Pool,Attraction,Sarawak,Kuching,1.767266,110.321791,Unnamed Pharmacy,Pharmacy,2019.5,2.019,Klinik Kesihatan Buntal,8.994,Klinik Kesihatan Petra Jaya,19.612,Unnamed Pharmacy,2.02,Moderate Access,Moderate Emergency Access
OSM_node_5247086921,Bomb Shelter,Attraction,Sarawak,Kuching,1.549421,110.347168,Wong Yieng Beauty Professional Centre,Clinic,750.6,0.751,Hospital Umum Sarawak,1.115,Wong Yieng Beauty Professional Centre,0.751,UMH,1.009,High Access,High Emergency Access
OSM_node_2404332056,Bumbu Cooking Class,Attraction,Sarawak,Kuching,1.558092,110.346729,Klinik Kesihatan Jalan Masjid,Clinic,456.5,0.457,Hospital Umum Sarawak,1.853,Klinik Kesihatan Jalan Masjid,0.457,Oriental Pharmacy,0.478,High Access,High Emergency Access
OSM_node_4227733033,Cruise Boat Service,Attraction,Sarawak,Kuching,1.559429,110.346736,Oriental Pharmacy,Pharmacy,437.9,0.438,Hospital Umum Sarawak,1.987,Klinik Kesihatan Jalan Masjid,0.513,Oriental Pharmacy,0.438,High Access,High Emergency Access
OSM_node_5261832021,Cultural Village Dropoff / Pickup Point,Attraction,Sarawak,Kuching,1.750109,110.31554,Unnamed Pharmacy,Pharmacy,121.7,0.122,Klinik Kesihatan Buntal,8.067,Klinik Kesihatan Petra Jaya,17.818,Unnamed Pharmacy,0.122,High Access,Moderate Emergency Access
OSM_way_69928034,India Street,Attraction,Sarawak,Kuching,1.559624,110.343473,Oriental Pharmacy,Pharmacy,78.0,0.078,Hospital Umum Sarawak,1.888,Klinik Kesihatan Jalan Masjid,0.289,Oriental Pharmacy,0.078,High Access,High Emergency Access
OSM_way_568501299,Darul Hana Bridge,Attraction,Sarawak,Kuching,1.561403,110.345957,Oriental Pharmacy,Pharmacy,385.3,0.385,Hospital Umum Sarawak,2.157,Klinik Kesihatan Jalan Masjid,0.594,Oriental Pharmacy,0.385,High Access,High Emergency Access
OSM_way_634697570,Darul Hana Bridge,Attraction,Sarawak,Kuching,1.560696,110.345411,Oriental Pharmacy,Pharmacy,300.2,0.3,Hospital Umum Sarawak,2.063,Klinik Kesihatan Jalan Masjid,0.495,Oriental Pharmacy,0.3,High Access,High Emergency Access
OSM_way_779037132,Darul Hana Bridge,Attraction,Sarawak,Kuching,1.560832,110.345277,Oriental Pharmacy,Pharmacy,290.9,0.291,Hospital Umum Sarawak,2.072,Klinik Kesihatan Jalan Masjid,0.498,Oriental Pharmacy,0.291,High Access,High Emergency Access
OSM_way_779315127,Darul Hana Bridge,Attraction,Sarawak,Kuching,1.560941,110.345575,Oriental Pharmacy,Pharmacy,326.2,0.326,Hospital Umum Sarawak,2.094,Klinik Kesihatan Jalan Masjid,0.528,Oriental Pharmacy,0.326,High Access,High Emergency Access
OSM_way_779315128,Darul Hana Bridge,Attraction,Sarawak,Kuching,1.56183,110.346229,Oriental Pharmacy,Pharmacy,434.0,0.434,Hospital Umum Sarawak,2.212,Klinik Kesihatan Jalan Masjid,0.65,Oriental Pharmacy,0.434,High Access,High Emergency Access
OSM_node_5168210321,Kompleks Dewan Suarah Negeri,Attraction,Sarawak,Kuching,1.547448,110.343682,Hospital Umum Sarawak,Hospital,680.4,0.68,Hospital Umum Sarawak,0.68,Lingam Family Clinic,0.928,Region Pharmacy,1.013,High Access,High Emergency Access
OSM_node_11752128379,Kuching Sign,Attraction,Sarawak,Kuching,1.558333,110.351154,UMH,Pharmacy,413.1,0.413,Hospital Umum Sarawak,2.137,Kang's Clinic,0.426,UMH,0.413,High Access,High Emergency Access
OSM_way_233688501,Kuching Waterfront,Attraction,Sarawak,Kuching,1.560467,110.343132,Oriental Pharmacy,Pharmacy,70.4,0.07,Hospital Umum Sarawak,1.97,Klinik Kesihatan Jalan Masjid,0.373,Oriental Pharmacy,0.07,High Access,High Emergency Access
OSM_way_233688826,Kuching Waterfront,Attraction,Sarawak,Kuching,1.559124,110.3481,Oriental Pharmacy,Pharmacy,592.8,0.593,Hospital Umum Sarawak,2.024,Klinik Kesihatan Jalan Masjid,0.636,Oriental Pharmacy,0.593,High Access,High Emergency Access
OSM_node_4984367621,Kuching Waterfront Bazaar,Attraction,Sarawak,Kuching,1.559752,110.345901,Oriental Pharmacy,Pharmacy,342.2,0.342,Hospital Umum Sarawak,1.984,Klinik Kesihatan Jalan Masjid,0.457,Oriental Pharmacy,0.342,High Access,High Emergency Access
OSM_node_5834331486,Longhouse Kampung Benuk,Attraction,Sarawak,Kuching,1.308229,110.293463,Klinik Kesihatan Braang Bayur,Clinic,6614.7,6.615,Rajah Charles Brooke Memorial Hospital,9.439,Klinik Kesihatan Braang Bayur,6.615,Watsons Eastern Mall Siburan,13.606,Limited Access,Moderate Emergency Access
OSM_node_12330655255,Malihah Sentral,Attraction,Sarawak,Kuching,1.554775,110.25484,Taman Malihah Health Clinic,Clinic,70.1,0.07,Shou Kang Medicine Center,5.394,Taman Malihah Health Clinic,0.07,PMG Pharmacy (Malihah),0.339,High Access,Moderate Emergency Access
OSM_node_6095001093,Orang Utang Main Feeding Area,Attraction,Sarawak,Kuching,1.400377,110.315907,Rajah Charles Brooke Memorial Hospital,Hospital,1474.7,1.475,Rajah Charles Brooke Memorial Hospital,1.475,PMG Medical Clinic,3.34,Sia Pharmacy,3.587,High Access,High Emergency Access
OSM_node_4976803723,Orangutan feeding structure,Attraction,Sarawak,Kuching,1.40195,110.314746,Rajah Charles Brooke Memorial Hospital,Hospital,1689.1,1.689,Rajah Charles Brooke Memorial Hospital,1.689,PMG Medical Clinic,3.234,Sia Pharmacy,3.473,High Access,High Emergency Access
OSM_way_102893404,Planetarium Sultan Iskandar,Attraction,Sarawak,Kuching,1.547958,110.344761,Hospital Umum Sarawak,Hospital,806.0,0.806,Hospital Umum Sarawak,0.806,Klinik Kesihatan Ibu dan Anak Jalan P. Ramlee,1.017,Region Pharmacy,1.084,High Access,High Emergency Access
OSM_node_5168210322,SUPP Headquarters Kuching,Attraction,Sarawak,Kuching,1.548476,110.349115,Wong Yieng Beauty Professional Centre,Clinic,668.3,0.668,Hospital Umum Sarawak,1.236,Wong Yieng Beauty Professional Centre,0.668,UMH,0.95,High Access,High Emergency Access
OSM_node_14093689552,Sarawak Science Centre,Attraction,Sarawak,Kuching,1.584457,110.353138,Klinik Kesihatan Petra Jaya,Clinic,1652.2,1.652,Normah Medical Specialist Centre (NMSC),2.789,Klinik Kesihatan Petra Jaya,1.652,Oriental Pharmacy,2.947,High Access,High Emergency Access
OSM_node_5774746860,Sarawak arboretum,Attraction,Sarawak,Kuching,1.399556,110.320474,Rajah Charles Brooke Memorial Hospital,Hospital,1227.3,1.227,Rajah Charles Brooke Memorial Hospital,1.227,PMG Medical Clinic,3.27,Sia Pharmacy,3.533,High Access,High Emergency Access
OSM_node_5168368221,Sunday market (Satok Market),Attraction,Sarawak,Kuching,1.554835,110.322215,Wija Pharmacy,Pharmacy,93.2,0.093,Hospital Umum Sarawak,2.316,Pergigian Anmas - Dental clinic,1.373,Wija Pharmacy,0.093,High Access,High Emergency Access
OSM_node_5511939223,Upside Down House Kuching,Attraction,Sarawak,Kuching,1.557676,110.350903,UMH,Pharmacy,387.6,0.388,Hospital Umum Sarawak,2.063,Kang's Clinic,0.393,UMH,0.388,High Access,High Emergency Access
OSM_node_5592515921,Upside down house kuching,Attraction,Sarawak,Kuching,1.557374,110.350955,UMH,Pharmacy,364.6,0.365,Hospital Umum Sarawak,2.04,Kang's Clinic,0.368,UMH,0.365,High Access,High Emergency Access
OSM_node_6874457285,Water and Lightshow,Attraction,Sarawak,Kuching,1.560971,110.347028,Oriental Pharmacy,Pharmacy,481.8,0.482,Hospital Umum Sarawak,2.156,Klinik Kesihatan Jalan Masjid,0.64,Oriental Pharmacy,0.482,High Access,High Emergency Access
OSM_way_355081227,Pantai Pasir Pandak,Beach,Sarawak,Kuching,1.699806,110.311383,Unnamed Pharmacy,Pharmacy,5620.0,5.62,Klinik Kesihatan Buntal,6.536,Klinik Kesihatan Petra Jaya,12.456,Unnamed Pharmacy,5.62,Limited Access,Moderate Emergency Access
OSM_way_355081308,Pantai Pasir Panjang,Beach,Sarawak,Kuching,1.692293,110.303024,Unnamed Pharmacy,Pharmacy,6566.1,6.566,Klinik Kesihatan Buntal,7.539,Klinik Kesihatan Petra Jaya,11.94,Unnamed Pharmacy,6.566,Limited Access,Moderate Emergency Access
OSM_way_720521806,Pasir Rugon,Beach,Sarawak,Kuching,1.678666,110.489512,Klinik Kesihatan Buntal,Hospital,13543.1,13.543,Klinik Kesihatan Buntal,13.543,Klinik Tony Sim Tong Aik,18.456,PMG Pharmacy,17.119,Low Access,Moderate Emergency Access
OSM_way_159781423,Teluk Bandung,Beach,Sarawak,Kuching,1.749351,110.312046,Unnamed Pharmacy,Pharmacy,305.7,0.306,Klinik Kesihatan Buntal,8.31,Klinik Kesihatan Petra Jaya,17.798,Unnamed Pharmacy,0.306,High Access,Moderate Emergency Access
OSM_way_142235387,Kruin Bay,Beach,Sarawak,Kuching,1.730067,110.517409,Klinik Kesihatan Buntal,Hospital,16690.7,16.691,Klinik Kesihatan Buntal,16.691,Klinik Kesihatan Asajaya,22.588,PMG Pharmacy,22.168,Low Access,Limited Emergency Access
OSM_way_142235388,Teluk Limau,Beach,Sarawak,Kuching,1.742952,110.500113,Klinik Kesihatan Buntal,Hospital,15166.2,15.166,Klinik Kesihatan Buntal,15.166,Klinik Kesihatan Petra Jaya,24.533,Unnamed Pharmacy,20.672,Low Access,Limited Emergency Access
OSM_way_355081606,Teluk Nipah,Beach,Sarawak,Kuching,1.715559,110.357859,Klinik Kesihatan Buntal,Hospital,2020.2,2.02,Klinik Kesihatan Buntal,2.02,Klinik Kesihatan Petra Jaya,13.941,Unnamed Pharmacy,6.181,Moderate Access,High Emergency Access
OSM_way_142164218,Paku Bay,Beach,Sarawak,Kuching,1.725473,110.443239,Klinik Kesihatan Buntal,Hospital,8547.6,8.548,Klinik Kesihatan Buntal,8.548,Klinik Kesihatan Petra Jaya,18.83,Unnamed Pharmacy,14.59,Limited Access,Moderate Emergency Access
OSM_way_142235316,Pandan Besar Bay,Beach,Sarawak,Kuching,1.730458,110.457101,Klinik Kesihatan Buntal,Hospital,10185.2,10.185,Klinik Kesihatan Buntal,10.185,Klinik Kesihatan Petra Jaya,20.23,Unnamed Pharmacy,16.022,Low Access,Moderate Emergency Access
OSM_way_142170514,Pandan Kecil Bay,Beach,Sarawak,Kuching,1.730419,110.451296,Klinik Kesihatan Buntal,Hospital,9571.3,9.571,Klinik Kesihatan Buntal,9.571,Klinik Kesihatan Petra Jaya,19.815,Unnamed Pharmacy,15.383,Limited Access,Moderate Emergency Access
OSM_way_159765982,Penyuk Bay,Beach,Sarawak,Kuching,1.75455,110.316204,Unnamed Pharmacy,Pharmacy,482.0,0.482,Klinik Kesihatan Buntal,8.345,Klinik Kesihatan Petra Jaya,18.293,Unnamed Pharmacy,0.482,High Access,Moderate Emergency Access
OSM_way_422920771,Rhu Bay,Beach,Sarawak,Kuching,1.737823,110.460598,Klinik Kesihatan Buntal,Hospital,10826.7,10.827,Klinik Kesihatan Buntal,10.827,Klinik Kesihatan Petra Jaya,21.104,Unnamed Pharmacy,16.317,Low Access,Moderate Emergency Access
OSM_way_142235317,Sibur Bay,Beach,Sarawak,Kuching,1.728458,110.484551,Klinik Kesihatan Buntal,Hospital,13073.9,13.074,Klinik Kesihatan Buntal,13.074,Klinik Kesihatan Petra Jaya,22.173,PMG Pharmacy,18.924,Low Access,Moderate Emergency Access
OSM_way_422920772,Tajur Bay,Beach,Sarawak,Kuching,1.733364,110.465342,Klinik Kesihatan Buntal,Hospital,11156.9,11.157,Klinik Kesihatan Buntal,11.157,Klinik Kesihatan Petra Jaya,21.073,Unnamed Pharmacy,16.892,Low Access,Moderate Emergency Access
OSM_way_422920773,Tanjor Bay,Beach,Sarawak,Kuching,1.725242,110.473233,Klinik Kesihatan Buntal,Hospital,11766.7,11.767,Klinik Kesihatan Buntal,11.767,Klinik Kesihatan Petra Jaya,21.022,PMG Pharmacy,17.677,Low Access,Moderate Emergency Access
OSM_way_142395042,Unnamed Beach,Beach,Sarawak,Kuching,1.717682,110.44356,Klinik Kesihatan Buntal,Hospital,8361.7,8.362,Klinik Kesihatan Buntal,8.362,Klinik Kesihatan Petra Jaya,18.179,PMG Pharmacy,14.522,Limited Access,Moderate Emergency Access
OSM_way_159767282,Unnamed Beach,Beach,Sarawak,Kuching,1.753197,110.314355,Unnamed Pharmacy,Pharmacy,295.6,0.296,Klinik Kesihatan Buntal,8.393,Klinik Kesihatan Petra Jaya,18.175,Unnamed Pharmacy,0.296,High Access,Moderate Emergency Access
OSM_way_159778553,Unnamed Beach,Beach,Sarawak,Kuching,1.742895,110.306331,Unnamed Pharmacy,Pharmacy,1243.3,1.243,Klinik Kesihatan Buntal,8.409,Klinik Kesihatan Petra Jaya,17.221,Unnamed Pharmacy,1.243,High Access,Moderate Emergency Access
OSM_way_159778558,Unnamed Beach,Beach,Sarawak,Kuching,1.739532,110.304259,Unnamed Pharmacy,Pharmacy,1669.2,1.669,Klinik Kesihatan Buntal,8.416,Klinik Kesihatan Petra Jaya,16.91,Unnamed Pharmacy,1.669,High Access,Moderate Emergency Access
OSM_way_159784400,Unnamed Beach,Beach,Sarawak,Kuching,1.760312,110.351937,Unnamed Pharmacy,Pharmacy,4301.7,4.302,Klinik Kesihatan Buntal,6.753,Klinik Kesihatan Petra Jaya,18.792,Unnamed Pharmacy,4.302,Moderate Access,Moderate Emergency Access
OSM_way_168949614,Unnamed Beach,Beach,Sarawak,Kuching,1.758616,110.31921,Unnamed Pharmacy,Pharmacy,1034.9,1.035,Klinik Kesihatan Buntal,8.436,Klinik Kesihatan Petra Jaya,18.694,Unnamed Pharmacy,1.035,High Access,Moderate Emergency Access
OSM_way_422920769,Unnamed Beach,Beach,Sarawak,Kuching,1.726149,110.522641,Klinik Kesihatan Buntal,Hospital,17190.6,17.191,Klinik Kesihatan Buntal,17.191,Klinik Kesihatan Asajaya,21.95,PMG Pharmacy,22.486,Low Access,Limited Emergency Access
